date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,35.52,35.74,34.73,34.65,15772.23,-0.76,-2.14,34.564,34.704,36.562,15968.22,18904.31,21431.36,3.35
2016-02-04,34.61,35.78,35.5,34.6,18618.23,1.1,3.2,34.288,35.071,36.87,16805.45,19017.95,21985.26,3.96
2016-02-03,34.01,34.75,34.38,33.66,12540.55,-0.32,-0.92,33.53,35.231,37.12,16636.55,19433.48,21445.87,2.66
2016-02-02,33.6,34.87,34.71,33.5,16795.42,1.21,3.61,33.534,35.744,37.651,20582.23,20678.53,22228.08,3.57
2016-02-01,33.14,34.06,33.5,32.8,16114.65,0.12,0.36,33.672,36.318,38.071,21543.57,21764.93,23063.01,3.42
2016-01-29,32.0,33.8,33.35,31.0,19958.41,1.64,5.17,34.844,36.878,38.635,21840.41,22420.27,23762.24,4.24
2016-01-28,33.32,34.26,31.71,31.6,17773.72,-2.66,-7.74,35.854,37.383,39.454,21230.44,22762.63,23978.54,3.78
2016-01-27,35.6,36.4,34.4,31.86,32268.97,-1.0,-2.83,36.932,38.158,40.483,22230.41,23644.21,24049.77,6.86
2016-01-26,38.6,39.1,35.4,35.4,21602.1,-3.93,-9.99,37.954,38.443,41.413,20774.83,22683.2,23660.47,4.59
2016-01-25,38.98,39.9,39.36,38.8,17598.83,0.97,2.53,38.964,38.673,42.278,21986.29,23061.72,24558.35,3.74
2016-01-22,38.0,38.49,38.4,37.08,16908.57,1.28,3.45,38.912,38.419,43.092,23000.14,23958.4,25073.27,3.59
2016-01-21,38.89,39.96,37.1,37.08,22773.59,-2.42,-6.12,38.912,38.669,43.96,24294.83,24952.58,25594.93,4.84
2016-01-20,40.15,40.6,39.51,39.4,24991.05,-0.99,-2.44,39.384,39.009,44.83,25058.02,23458.27,26173.4,5.31
2016-01-19,39.0,40.68,40.45,38.4,27659.4,1.35,3.45,38.932,39.558,45.644,24591.56,23777.63,26182.56,5.88
2016-01-18,37.5,39.8,39.1,37.2,22668.07,0.75,1.96,38.382,39.824,46.382,24137.16,24361.09,26588.27,4.82
2016-01-15,39.12,39.88,38.4,38.0,23382.02,-1.11,-2.81,37.926,40.391,47.221,24916.66,25104.2,28000.92,4.97
2016-01-14,36.02,39.77,39.46,35.76,26589.54,2.21,5.93,38.426,41.524,48.224,25610.33,25194.45,29539.74,5.65
2016-01-13,38.05,38.8,37.25,37.0,22658.79,-0.47,-1.25,38.634,42.808,49.095,21858.52,24455.33,30135.88,4.81
2016-01-12,36.98,38.58,37.7,36.5,25387.37,0.88,2.39,40.184,44.382,50.021,22963.69,24637.74,30680.39,5.39
2016-01-11,39.03,40.54,36.82,36.82,26565.59,-4.09,-10.0,41.266,45.882,50.889,24585.01,26054.97,31031.52,5.65
2016-01-08,41.8,42.5,40.9,38.0,26850.34,0.38,0.94,42.856,47.764,51.718,25291.74,26188.14,30869.43,5.71
2016-01-07,44.0,44.0,40.5,40.49,7830.5,-4.49,-9.98,44.622,49.25,52.338,24778.57,26237.28,31238.35,1.66
2016-01-06,43.68,45.0,45.0,43.15,28184.63,1.88,4.36,46.982,50.65,53.008,27052.14,28888.53,33413.66,5.99
2016-01-05,42.39,44.49,43.11,41.45,33494.01,-1.66,-3.71,48.58,51.73,53.543,26311.8,28587.5,34257.63,7.12
2016-01-04,49.78,49.8,44.77,44.77,30099.2,-4.97,-9.99,50.498,52.939,54.197,27524.93,28815.46,35640.87,6.4
2015-12-31,52.37,52.6,49.73,49.7,24284.51,-2.62,-5.0,52.672,54.05,54.862,27084.55,30897.65,37772.95,5.16
