date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,14.1,14.2,13.73,13.73,111231.1,-0.33,-2.35,13.55,13.324,13.229,174374.84,189515.41,180505.06,3.14
2016-02-04,13.94,14.18,14.06,13.8,203922.09,0.18,1.3,13.41,13.294,13.293,186436.29,193214.35,182971.59,5.75
2016-02-03,13.12,14.07,13.88,12.95,225933.94,0.52,3.89,13.056,13.189,13.359,176827.68,191948.33,174696.92,6.37
2016-02-02,12.69,13.5,13.36,12.6,173309.39,0.64,5.03,12.924,13.176,13.52,176249.87,195157.28,170637.87,4.89
2016-02-01,12.96,13.18,12.72,12.4,157477.7,-0.31,-2.38,12.818,13.2,13.683,185620.11,198301.04,171159.4,4.44
2016-01-29,12.38,13.28,13.03,12.16,171538.31,0.74,6.02,13.098,13.199,13.912,204655.98,202621.88,170739.11,4.84
2016-01-28,12.9,13.16,12.29,12.02,155879.06,-0.93,-7.04,13.178,13.112,14.221,199992.42,200492.99,168436.79,4.4
2016-01-27,12.98,13.3,13.22,11.9,223044.91,0.39,3.04,13.322,13.191,14.587,207068.98,201953.25,168920.42,6.29
2016-01-26,13.95,14.15,12.83,12.75,220160.59,-1.29,-9.14,13.428,13.126,14.917,214064.69,190788.74,168371.74,6.21
2016-01-25,13.78,14.6,14.12,13.77,252657.02,0.69,5.14,13.582,13.194,15.233,210981.96,181856.98,171053.84,7.13
2016-01-22,13.29,13.57,13.43,12.69,148220.5,0.42,3.23,13.3,13.133,15.536,200587.79,171494.7,177367.9,4.18
2016-01-21,13.55,13.99,13.01,12.98,191261.89,-0.74,-5.38,13.046,13.291,15.871,200993.56,172728.83,191539.34,5.39
2016-01-20,13.48,13.99,13.75,13.28,258023.45,0.15,1.1,13.06,13.529,16.188,196837.51,157445.5,205713.85,7.28
2016-01-19,12.64,13.8,13.6,12.55,204746.94,0.89,7.0,12.824,13.864,16.441,167512.79,146118.45,193336.2,5.78
2016-01-18,11.95,12.99,12.71,11.85,200686.16,0.55,4.52,12.806,14.166,16.616,152731.99,144017.77,188464.4,5.66
2016-01-15,12.9,13.08,12.16,12.0,150249.36,-0.92,-7.03,12.966,14.624,16.815,142401.62,138856.35,184855.59,4.24
2016-01-14,12.12,13.13,13.08,11.92,170481.66,0.51,4.06,13.536,15.329,17.038,144464.11,136380.59,188554.73,4.81
