date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,18.09,18.27,17.42,17.4,50303.79,-0.75,-4.13,17.342,17.085,16.559,61556.82,58935.12,61143.63,2.49
2016-02-04,17.83,18.85,18.17,17.35,85424.17,0.45,2.54,17.296,17.092,16.588,64102.27,59818.89,61551.75,4.24
2016-02-03,17.23,18.32,17.72,17.12,88963.83,0.54,3.14,17.028,16.958,16.566,60007.25,60038.56,57774.4,4.41
2016-02-02,16.24,17.3,17.18,16.24,46223.21,0.96,5.92,16.82,16.865,16.665,51741.87,59952.57,55731.48,2.29
2016-02-01,16.9,17.18,16.22,16.0,36869.1,-0.97,-5.64,16.552,16.746,16.771,53646.32,61857.62,57134.0,1.83
2016-01-29,16.8,17.41,17.19,15.9,63031.03,0.36,2.14,16.828,16.631,16.986,56313.42,63439.16,57544.7,3.12
2016-01-28,16.6,17.45,16.83,15.8,64949.08,0.15,0.9,16.888,16.375,17.267,55535.51,64399.25,56680.41,3.22
2016-01-27,15.84,16.68,16.68,14.75,47636.94,0.84,5.3,16.888,16.269,17.588,60069.87,66608.1,56778.86,2.36
2016-01-26,17.48,17.48,15.84,15.84,55745.43,-1.76,-10.0,16.91,16.126,17.908,68163.27,65087.95,57930.42,2.76
2016-01-25,17.59,17.82,17.6,17.21,50204.64,0.11,0.63,16.94,16.172,18.229,70068.93,63822.57,59985.56,2.49
2016-01-22,16.92,17.67,17.49,16.92,59141.47,0.66,3.92,16.434,16.032,18.529,70564.89,63352.15,62431.93,2.93
2016-01-21,16.22,18.01,16.83,16.19,87620.86,0.04,0.24,15.862,16.083,18.856,73263.0,63284.61,69386.22,4.34
2016-01-20,15.95,17.38,16.79,15.71,88103.96,0.8,5.0,15.65,16.173,19.311,73146.32,55510.23,76611.7,4.37
2016-01-19,15.0,16.12,15.99,14.88,65273.71,0.92,6.11,15.342,16.464,19.651,62012.62,51510.39,78978.66,3.24
2016-01-18,14.3,15.32,15.07,14.02,52684.44,0.44,3.01,15.404,16.795,20.009,57576.22,52410.38,80612.2,2.61
2016-01-15,15.38,15.63,14.63,14.49,72632.01,-1.14,-7.23,15.63,17.341,20.388,56139.41,51650.25,83081.87,3.6
2016-01-14,14.68,15.96,15.77,14.0,87037.5,0.52,3.41,16.304,18.159,20.756,53306.22,48961.57,83284.64,4.32
2016-01-13,16.61,16.63,15.25,15.2,32435.43,-1.05,-6.44,16.696,18.907,21.038,37874.14,46949.62,81325.88,1.61
2016-01-12,16.2,16.48,16.3,15.5,43091.72,0.1,0.62,17.586,19.69,21.344,41008.16,50772.89,81529.64,2.14
2016-01-11,17.6,17.71,16.2,16.2,45500.38,-1.8,-10.0,18.186,20.285,21.588,47244.53,56148.55,81477.27,2.26
2016-01-08,18.15,18.5,18.0,15.96,58466.05,0.27,1.52,19.052,21.026,21.815,47161.08,61511.71,80822.1,2.9
2016-01-07,19.12,19.4,17.73,17.73,9877.11,-1.97,-10.0,20.014,21.628,21.978,44616.93,75487.83,79757.3,0.49
2016-01-06,19.3,19.94,19.7,19.25,48105.56,0.4,2.07,21.118,22.449,22.156,56025.11,97713.18,81654.89,2.38
2016-01-05,19.1,20.55,19.3,18.59,74273.56,-1.23,-5.99,21.794,22.837,22.272,60537.61,106446.92,82596.57,3.68
2016-01-04,22.85,22.86,20.53,20.53,45083.14,-2.28,-10.0,22.384,23.222,22.466,65052.56,108814.02,82393.02,2.24
2015-12-31,23.4,23.45,22.81,22.4,45745.26,-0.44,-1.89,23.0,23.434,22.593,75862.33,114513.49,83484.28,2.27
2015-12-30,23.31,23.78,23.25,22.89,66918.02,0.17,0.74,23.242,23.353,22.587,106358.74,117607.71,83590.31,3.32
2015-12-29,22.05,23.1,23.08,21.91,70668.08,0.83,3.73,23.78,23.168,22.545,139401.25,115702.13,83074.99,3.5
2015-12-28,23.61,24.0,22.25,22.2,96848.31,-1.36,-5.76,23.88,22.997,22.556,152356.23,112286.39,83764.56,4.8
