date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,16.88,16.93,16.38,16.36,78802.98,-0.32,-1.92,16.06,15.975,17.112,102046.3,97683.95,100883.16,2.66
2016-02-04,16.27,16.84,16.7,16.13,126556.92,0.34,2.08,15.832,16.082,17.513,105282.32,97651.47,101942.88,4.27
2016-02-03,15.88,16.5,16.36,15.7,153634.8,0.54,3.41,15.382,16.129,17.941,94243.72,94453.21,102273.21,5.19
2016-02-02,14.84,15.88,15.82,14.6,82213.26,0.78,5.19,15.248,16.296,18.348,82852.32,90487.42,99538.65,2.77
2016-02-01,15.05,15.27,15.04,14.67,69023.52,-0.2,-1.31,15.312,16.523,18.759,86833.17,94117.62,101240.1,2.33
2016-01-29,14.55,15.4,15.24,14.46,94983.12,0.79,5.47,15.89,16.734,19.229,93321.6,95987.51,102280.28,3.21
2016-01-28,15.36,15.59,14.45,14.2,71363.9,-1.24,-7.9,16.332,16.89,19.678,90020.62,98314.34,105269.69,2.41
2016-01-27,16.18,16.48,15.69,14.6,96677.79,-0.45,-2.79,16.876,17.275,20.2,94662.71,105496.67,108886.65,3.26
2016-01-26,17.6,17.65,16.14,16.14,102117.53,-1.79,-9.98,17.344,17.484,20.706,98122.53,114134.67,109958.75,3.45
2016-01-25,17.66,18.2,17.93,17.52,101465.65,0.48,2.75,17.734,17.846,21.2,101402.07,105232.32,111885.58,3.42
2016-01-22,17.45,17.64,17.45,16.82,78478.24,0.28,1.63,17.578,18.249,21.601,98653.43,104082.37,114957.68,2.65
2016-01-21,17.75,18.3,17.17,17.17,94574.32,-0.86,-4.77,17.448,18.944,22.051,106608.06,106234.28,123212.41,3.19
2016-01-20,17.88,18.43,18.03,17.71,113976.91,-0.06,-0.33,17.674,19.753,22.438,116330.62,110093.21,125573.45,3.85
2016-01-19,17.1,18.13,18.09,16.91,118515.21,0.94,5.48,17.624,20.4,22.789,130146.82,108589.87,127186.85,4.0
2016-01-18,16.5,17.45,17.15,16.3,87722.45,0.35,2.08,17.958,20.994,23.112,109062.58,108362.57,128259.51,2.96
2016-01-15,18.08,18.25,16.8,16.55,118251.39,-1.5,-8.2,18.92,21.724,23.488,109511.31,108573.05,131703.65,3.99
2016-01-14,16.8,18.45,18.3,16.58,143187.16,0.52,2.92,20.44,22.465,23.861,105860.51,112225.05,133301.66,4.83
2016-01-13,17.96,19.58,17.78,17.78,183057.88,-1.98,-10.02,21.832,23.125,24.134,103855.8,112276.63,131245.57,6.18
2016-01-12,19.76,19.76,19.76,19.76,13094.0,-2.2,-10.02,23.176,23.928,24.445,87032.92,105782.82,130197.78,0.44
2016-01-04,24.0,24.29,21.96,21.96,89966.14,-2.44,-10.0,24.03,24.553,24.659,107662.57,118538.84,135534.04,3.04
2015-12-31,25.3,25.49,24.4,24.38,99997.37,-0.86,-3.4,24.528,24.953,24.762,107634.78,125832.99,139634.94,3.37
