date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,34.28,36.4,35.06,33.7,16181.32,0.76,2.22,33.052,33.676,37.483,25420.17,28135.67,25230.78,2.83
2016-02-04,32.79,34.34,34.3,32.5,18736.49,1.62,4.96,32.586,33.58,38.191,36193.66,29471.86,24871.45,3.28
2016-02-03,31.14,32.8,32.68,29.5,17242.94,0.36,1.11,33.0,33.429,38.961,37374.47,29799.09,25126.46,3.02
2016-02-02,30.3,33.28,32.32,30.01,33997.09,1.42,4.59,33.508,33.699,39.734,37011.84,30597.46,25212.2,5.94
2016-02-01,31.48,32.73,30.9,29.46,40942.99,-1.83,-5.59,33.924,34.022,40.558,35594.47,30410.6,24111.81,7.16
2016-01-29,32.73,35.35,32.73,32.73,70048.8,-3.64,-10.01,34.3,34.882,41.499,30851.18,28705.0,22924.08,12.25
2016-01-20,34.5,36.98,36.37,34.5,24640.55,1.15,3.27,34.574,35.919,42.303,22750.06,22038.42,20752.17,4.31
2016-01-19,34.4,36.0,35.22,33.51,15429.76,0.82,2.38,33.858,37.068,43.077,22223.72,21436.87,20986.9,2.7
2016-01-18,32.77,35.23,34.4,32.01,26910.24,1.62,4.94,33.89,38.374,43.934,24183.09,23590.96,21925.47,4.71
2016-01-15,34.1,34.6,32.78,32.0,17226.56,-1.32,-3.87,34.12,39.587,44.672,25226.73,22800.62,21449.59,3.01
2016-01-14,32.4,34.75,34.1,30.46,29543.17,1.31,4.0,35.464,41.289,45.547,26558.81,22325.88,22573.23,5.17
2016-01-13,35.38,36.39,32.79,32.65,22008.85,-2.59,-7.32,37.264,42.801,46.351,21326.77,20271.05,21904.95,3.85
2016-01-12,36.0,36.55,35.38,33.45,25226.61,-0.17,-0.48,40.278,44.492,47.144,20650.03,20453.82,22816.4,4.41
2016-01-11,39.5,41.58,35.55,35.55,32128.45,-3.95,-10.0,42.858,45.769,47.754,22998.83,19826.93,22275.78,5.62
2016-01-08,44.37,44.4,39.5,38.79,23886.96,-3.6,-8.35,45.054,47.094,48.374,20374.51,17813.02,22142.34,4.18
2016-01-07,45.7,46.99,43.1,43.09,3383.0,-4.76,-9.95,47.114,48.116,48.723,18092.95,17143.16,22202.99,0.59
2016-01-06,47.7,48.75,47.86,46.5,18625.11,-0.42,-0.87,48.338,48.686,49.014,19215.32,19465.92,23152.79,3.26
2016-01-05,45.5,49.3,48.28,41.88,36970.62,1.75,3.76,48.706,49.085,49.147,20257.62,20536.92,23005.21,6.46
2016-01-04,50.0,50.98,46.53,44.82,19006.86,-3.27,-6.57,48.68,49.493,49.286,16655.03,20259.99,21775.93,3.32
2015-12-31,49.9,50.1,49.8,48.6,12479.18,0.58,1.18,49.134,49.756,49.504,15251.53,20098.56,21669.99,2.18
2015-12-30,49.1,49.98,49.22,48.57,8994.84,-0.48,-0.97,49.118,49.805,49.641,16193.37,22820.58,22316.22,1.57
2015-12-29,48.15,49.98,49.7,46.52,23836.61,1.55,3.22,49.034,49.901,49.715,19716.53,23538.85,23715.35,4.17
2015-12-28,49.74,49.89,48.15,48.1,18957.65,-0.65,-1.33,49.464,49.795,49.83,20816.22,25178.97,23821.96,3.31
2015-12-25,50.29,50.36,48.8,48.51,11989.38,-0.92,-1.85,50.306,49.739,50.13,23864.95,24724.64,24098.92,2.1
2015-12-24,48.82,50.39,49.72,47.2,17188.39,0.92,1.89,50.378,49.653,50.49,24945.58,26471.65,24798.78,3.01
2015-12-23,51.7,51.82,48.8,47.0,26610.6,-3.05,-5.88,50.492,49.331,50.879,29447.78,27262.82,25505.38,4.65
2015-12-22,51.88,52.19,51.85,50.79,29335.06,-0.51,-0.97,50.768,49.341,51.409,27361.18,26839.66,25333.13,5.13
2015-12-21,48.86,52.36,52.36,48.03,34201.34,3.2,6.51,50.126,49.208,51.822,29541.72,25473.51,26200.88,5.98
2015-12-18,49.96,50.11,49.16,48.52,17392.51,-1.13,-2.25,49.172,49.078,52.065,25584.33,23291.87,26154.9,3.04
2015-12-17,51.1,52.0,50.29,49.46,39699.38,0.11,0.22,48.928,49.252,52.39,27997.72,23241.42,27468.51,6.94
2015-12-16,49.32,50.6,50.18,48.9,16177.6,1.54,3.17,48.17,49.476,52.48,25077.86,21811.86,27139.99,2.83
2015-12-15,47.59,50.58,48.64,47.59,40237.79,1.05,2.21,47.914,49.528,52.361,26318.13,23891.85,27972.33,7.04
2015-12-14,46.1,48.48,47.59,46.1,14414.35,-0.35,-0.73,48.29,49.864,52.441,21405.29,22464.94,28002.37,2.49
2015-12-11,46.07,48.8,47.94,45.3,29459.5,1.44,3.1,48.984,50.52,52.726,20999.42,23473.19,29691.48,5.09
2015-12-10,48.9,48.96,46.5,45.51,25100.04,-2.4,-4.91,49.576,51.326,52.849,18485.12,23125.92,31264.98,4.34
2015-12-09,51.0,51.0,48.9,48.02,22378.98,-1.62,-3.21,50.782,52.426,52.908,18545.86,23747.94,33386.46,3.87
2015-12-08,51.4,52.36,50.52,49.51,15673.57,-0.54,-1.06,51.142,53.477,52.763,21465.56,23826.61,35157.95,2.71
2015-12-07,50.91,52.42,51.06,50.43,12385.01,0.16,0.31,51.438,54.436,52.5,23524.6,26928.25,38919.15,2.14
2015-12-04,52.47,52.48,50.9,50.35,16887.98,-1.63,-3.1,52.056,55.052,52.125,25946.96,29017.93,42814.67,2.92
2015-12-03,50.0,53.33,52.53,48.6,25403.76,1.83,3.61,53.076,55.527,51.56,27766.72,31695.6,45968.87,4.39
2015-12-02,49.5,52.25,50.7,46.9,36977.48,-1.3,-2.5,54.07,55.484,50.733,28950.01,32468.11,51034.89,6.39
2015-12-01,54.0,56.0,52.0,51.0,25968.76,-2.15,-3.97,55.812,55.194,50.113,26187.66,32052.81,50305.19,4.49
2015-11-30,56.92,56.92,54.15,50.4,24496.83,-1.85,-3.3,57.434,55.017,49.339,30331.9,33539.79,50123.27,4.23
2015-11-27,58.6,59.98,56.0,53.6,25986.76,-1.5,-2.61,58.048,54.932,48.585,32088.9,35909.76,50017.95,4.49
2015-11-26,58.82,61.69,57.5,56.87,31320.24,-1.91,-3.21,57.978,54.371,47.772,35624.48,39404.04,49842.85,5.41
2015-11-25,59.2,62.68,59.41,59.0,23165.72,-0.7,-1.17,56.898,53.389,46.887,35986.21,43024.98,49656.31,4.0
2015-11-24,56.1,61.3,60.11,54.75,46689.93,2.89,5.05,54.576,52.049,46.056,37917.95,46489.3,50621.27,8.07
2015-11-23,56.35,58.55,57.22,54.1,33281.84,1.57,2.82,52.6,50.563,45.276,36747.69,50910.06,50804.45,5.75
2015-11-20,52.1,57.0,55.65,51.5,43664.69,3.55,6.81,51.816,49.197,44.46,39730.62,56611.41,51499.44,7.54
2015-11-19,48.15,52.25,52.1,47.19,33128.87,4.3,9.0,50.764,47.592,43.742,43183.59,60242.14,50777.89,5.72
2015-11-18,50.0,50.45,47.8,47.23,32824.41,-2.43,-4.84,49.88,45.982,43.212,50063.75,69601.67,51070.74,5.67
2015-11-17,53.0,54.5,50.23,50.0,40838.64,-3.07,-5.76,49.522,45.032,42.985,55060.64,68557.57,51578.23,7.06
2015-11-16,48.5,53.88,53.3,48.5,48196.49,2.91,5.78,48.526,43.661,42.733,65072.43,66706.74,51692.06,8.33
2015-11-13,46.01,51.58,50.39,45.7,60929.53,2.71,5.68,46.578,42.238,42.128,73492.2,64126.14,51282.45,10.53
2015-11-12,47.88,49.95,47.68,46.4,67529.68,1.67,3.63,44.42,41.173,41.634,77300.7,60281.66,51598.84,11.67
2015-11-11,44.8,46.69,46.01,43.81,57808.88,0.76,1.68,42.084,40.385,41.092,89139.58,56287.63,49828.77,9.99
2015-11-10,45.0,47.9,45.25,44.5,90897.58,1.69,3.88,40.542,40.063,40.57,82054.49,54753.25,48575.9,15.7
2015-11-09,39.6,43.56,43.56,38.85,90295.34,3.96,10.0,38.796,39.988,40.073,68341.05,50698.83,45541.96,15.6
2015-11-06,38.49,39.6,39.6,37.88,79972.01,3.6,10.0,37.898,39.722,39.636,54760.08,46387.48,43177.16,13.82
2015-11-05,39.56,39.56,36.0,34.38,126724.09,-2.2,-5.76,37.926,39.892,39.555,43262.62,41313.63,41336.9,21.89
2015-04-21,36.08,38.3,38.3,36.0,22383.45,1.78,4.87,38.686,40.441,39.634,23435.69,32539.81,38916.19,3.36
2015-04-20,39.5,39.5,36.52,35.35,22330.35,-2.55,-6.53,39.584,40.937,39.467,27452.0,34598.89,40257.49,3.35
2015-04-17,39.6,40.93,39.07,38.37,22390.49,-0.67,-1.69,41.18,41.805,39.257,33056.62,36677.39,40854.63,3.36
2015-04-16,38.8,41.2,39.74,37.53,22484.73,-0.06,-0.15,41.546,42.018,38.945,38014.87,38438.75,41079.87,3.37
2015-04-15,42.9,44.3,39.8,39.5,27589.42,-2.99,-6.99,41.858,42.095,38.605,39364.64,42916.02,41315.37,4.14
2015-04-14,44.17,46.6,42.79,42.5,42464.99,-1.71,-3.84,42.196,41.798,38.265,41643.92,43369.92,41634.26,6.37
2015-04-13,41.81,44.8,44.5,41.8,50353.47,3.6,8.8,42.29,41.077,37.744,41745.79,42398.56,41553.14,7.55
2015-04-10,40.5,41.21,40.9,39.6,47181.75,-0.4,-0.97,42.43,40.157,37.123,40298.16,40385.09,40718.62,7.07
2015-04-09,40.83,41.82,41.3,38.0,29233.56,-0.19,-0.46,42.49,39.549,36.623,38862.64,39966.84,40038.36,4.38
2015-04-08,43.9,43.91,41.49,39.5,38985.85,-1.77,-4.09,42.332,39.218,36.137,46467.4,41360.18,41571.96,5.85
2015-04-07,45.16,45.16,43.26,42.2,42974.32,-1.94,-4.29,41.4,38.827,35.554,45095.91,45292.58,41981.73,6.44
2015-04-03,41.2,45.32,45.2,40.1,43115.3,4.0,9.71,39.864,37.997,34.896,43051.32,45916.08,41609.22,6.46
2015-04-02,40.62,41.3,41.2,39.21,40004.16,0.69,1.7,37.884,36.708,34.106,40472.03,45031.87,41313.99,6.0
2015-04-01,36.88,40.51,40.51,36.88,67257.37,3.68,9.99,36.608,35.872,33.523,41071.04,43720.98,41002.95,10.08
2015-03-31,35.58,36.87,36.83,34.7,32128.38,1.25,3.51,36.104,35.115,33.003,36252.96,39714.72,39967.8,4.82
2015-03-30,35.35,36.48,35.58,34.65,32751.41,0.28,0.79,36.254,34.732,32.619,45489.26,39898.6,41384.75,4.91
2015-03-27,34.7,36.02,35.3,34.05,30218.83,0.48,1.38,36.13,34.41,32.279,48780.83,40707.73,41351.48,4.53
