date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,23.57,23.78,23.09,22.96,15366.1,-0.45,-1.91,22.74,22.212,22.399,19882.7,19325.63,21897.35,3.76
2016-02-04,23.05,23.83,23.54,23.05,22342.05,0.39,1.69,22.394,22.233,22.431,20558.25,19504.62,22670.09,5.46
2016-02-03,22.33,23.2,23.15,21.83,25341.36,0.68,3.03,21.824,22.17,22.456,18560.04,19949.32,21863.24,6.2
2016-02-02,21.25,22.66,22.47,21.24,23123.11,1.02,4.75,21.486,22.276,22.633,17197.63,21328.93,21737.13,5.66
2016-02-01,21.21,21.83,21.45,20.9,13240.86,0.09,0.42,21.284,22.378,22.815,18148.56,21168.68,22257.66,3.24
2016-01-29,20.73,21.89,21.36,20.15,18743.87,0.67,3.24,21.684,22.49,23.124,18768.56,21795.95,22868.3,4.58
2016-01-28,21.68,21.85,20.69,20.5,12350.98,-0.77,-3.59,22.072,22.554,23.592,18451.0,22288.05,23116.67,3.02
2016-01-27,21.78,22.0,21.46,20.11,18529.35,0.0,0.0,22.516,22.754,24.158,21338.6,23275.35,24177.44,4.53
2016-01-26,23.3,23.91,21.46,21.22,27877.72,-1.99,-8.49,23.066,22.753,24.647,25460.22,24162.0,24672.56,6.82
2016-01-25,23.3,23.8,23.45,23.03,16340.9,0.15,0.64,23.472,22.795,25.108,24188.81,23448.44,25219.11,4.0
2016-01-22,23.24,23.49,23.3,22.27,17156.05,0.39,1.7,23.296,22.586,25.524,24823.34,24469.06,26610.97,4.2
2016-01-21,23.7,24.28,22.91,22.91,26789.0,-1.3,-5.37,23.036,22.629,25.954,26125.1,25835.56,27097.53,6.55
2016-01-20,23.97,25.6,24.21,23.59,39137.45,0.72,3.06,22.992,22.741,26.343,25212.1,23777.16,27380.03,9.57
2016-01-19,22.57,23.59,23.49,22.33,21520.65,0.92,4.08,22.44,22.99,26.666,22863.77,22145.33,26700.04,5.26
2016-01-18,21.33,22.92,22.57,21.23,19513.56,0.57,2.59,22.118,23.251,27.028,22708.08,23346.64,27111.77,4.77
2016-01-15,22.6,23.15,22.0,21.31,23664.82,-0.69,-3.04,21.876,23.758,27.436,24114.78,23940.65,29745.61,5.79
2016-01-14,20.9,22.96,22.69,20.37,22224.01,1.24,5.78,22.222,24.629,27.916,25546.03,23945.3,30698.64,5.44
2016-01-13,21.95,22.49,21.45,21.0,27395.81,-0.43,-1.97,22.49,25.561,28.218,22342.23,25079.53,31482.88,6.7
2016-01-12,21.5,22.29,21.88,21.01,20742.18,0.52,2.43,23.54,26.54,28.544,21426.9,25183.12,31386.18,5.07
2016-01-11,23.24,23.96,21.36,21.36,26547.08,-2.37,-9.99,24.384,27.421,28.853,23985.2,26989.77,32671.1,6.49
2016-01-08,24.03,25.03,23.73,21.63,30821.08,-0.3,-1.25,25.64,28.461,29.12,23766.52,28752.89,32586.05,7.54
2016-01-07,26.35,26.35,24.03,24.03,6205.0,-2.67,-10.0,27.036,29.278,29.266,22344.57,28359.49,32046.82,1.52
2016-01-06,26.2,26.87,26.7,25.89,22819.14,0.6,2.3,28.632,29.945,29.404,27816.82,30982.9,32613.88,5.58
2016-01-05,24.91,27.15,26.1,24.91,33533.71,-1.54,-5.57,29.54,30.341,29.432,28939.34,31254.75,33178.5,8.2
2016-01-04,30.5,30.96,27.64,27.64,25453.65,-3.07,-10.0,30.458,30.805,29.521,29994.34,30876.9,32961.11,6.23
2015-12-31,32.18,32.18,30.71,30.68,23711.33,-1.3,-4.06,31.282,31.114,29.517,33739.26,35550.57,33235.07,5.8
2015-12-30,31.6,32.49,32.01,31.2,33566.27,0.77,2.46,31.52,31.203,29.385,34374.42,37451.98,33653.77,8.21
2015-12-29,30.5,31.34,31.24,30.07,28431.74,0.55,1.79,31.258,30.875,29.147,34148.97,37886.23,33371.93,6.95
2015-12-28,31.68,32.04,30.69,30.22,38808.72,-1.07,-3.37,31.142,30.548,28.954,33570.15,37589.24,33549.91,9.49
2015-12-25,31.91,34.0,31.76,31.5,44178.23,-0.14,-0.44,31.152,30.284,28.793,31759.47,38352.42,33777.06,10.81
2015-12-24,30.6,31.9,31.9,30.1,26887.13,1.2,3.91,30.946,29.778,28.525,37361.89,36419.21,33837.97,6.58
2015-12-23,30.54,31.4,30.7,30.53,32439.05,0.04,0.13,30.886,29.254,28.383,40529.55,35734.14,34428.03,7.93
2015-12-22,30.65,30.98,30.66,30.1,25537.64,-0.08,-0.26,30.492,28.863,28.343,41623.48,34244.87,35051.6,6.25
2015-12-21,30.5,31.18,30.74,30.02,29755.28,0.01,0.03,29.954,28.522,28.283,41608.32,35102.26,36067.57,7.28
2015-12-18,32.46,33.3,30.73,30.58,72190.35,-0.87,-2.75,29.416,28.236,28.199,44945.37,35045.31,37757.76,17.66
2015-12-17,28.92,31.6,31.6,28.92,42725.43,2.87,9.99,28.61,27.919,28.033,35476.53,30919.56,36250.06,10.45
2015-12-16,28.03,29.53,28.73,28.0,37908.72,0.76,2.72,27.622,27.567,27.781,30938.73,29855.55,35539.63,9.27
2015-12-15,27.98,28.2,27.97,27.53,25461.82,-0.08,-0.28,27.234,27.419,27.626,26866.25,28857.63,35846.05,6.23
2015-12-14,26.91,28.6,28.05,26.51,46440.54,1.35,5.06,27.09,27.36,27.582,28596.2,29510.58,36620.3,11.36
2015-12-11,26.6,27.07,26.7,26.01,24846.15,0.04,0.15,27.056,27.301,27.579,25145.25,29201.71,36314.57,6.08
2015-12-10,26.86,27.23,26.66,26.58,20036.41,-0.13,-0.48,27.228,27.271,27.57,26362.59,31256.72,37856.92,4.9
2015-12-09,27.4,27.42,26.79,26.7,17546.31,-0.46,-1.69,27.512,27.511,27.662,28772.36,33121.91,40088.89,4.29
2015-12-08,27.9,27.9,27.25,27.0,34111.57,-0.63,-2.26,27.604,27.822,27.672,30849.02,35858.33,42357.37,8.34
