date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-11-27,22.57,24.34,23.63,22.3,148802.3,0.94,4.14,22.892,22.23,20.489,116576.83,113386.07,101962.26,7.87
2015-11-26,23.05,23.4,22.57,22.5,61835.37,-0.71,-3.05,22.516,21.815,20.191,105034.79,109035.37,97050.09,3.27
2015-11-25,22.68,24.28,23.27,22.4,118378.06,0.1,0.43,22.392,21.496,19.961,115270.77,109539.88,96667.61,6.26
2015-11-24,21.54,23.28,23.17,21.42,172320.23,1.36,6.24,22.006,21.153,19.701,110470.61,106630.14,95134.93,9.11
2015-11-23,21.73,21.84,21.82,21.08,81548.19,0.08,0.37,21.856,20.846,19.442,105809.83,103231.14,90405.24,4.31
2015-11-20,21.9,22.25,21.75,21.08,91092.08,-0.21,-0.96,21.568,20.614,19.264,110195.32,106842.74,91015.06,4.82
2015-11-19,21.49,22.44,21.95,20.98,113015.29,0.65,3.05,21.114,20.307,19.095,113035.95,106982.52,92094.87,5.98
2015-11-18,22.17,22.6,21.34,20.8,94377.28,-1.08,-4.82,20.6,19.95,18.922,103809.0,109158.39,92994.77,4.99
2015-11-17,21.11,22.42,22.42,21.11,149016.31,2.04,10.01,20.3,19.617,18.749,102789.67,106532.63,95586.26,7.88
2015-11-16,18.81,20.44,20.38,18.81,103475.64,0.99,5.11,19.836,19.085,18.62,100652.46,95681.27,93977.11,5.47
2015-11-13,19.01,19.8,19.48,18.83,105295.22,0.11,0.57,19.66,18.747,18.599,103490.16,90538.44,97258.1,5.57
2015-11-12,19.83,19.84,19.38,19.23,66880.54,-0.45,-2.27,19.5,18.567,18.587,100929.09,85064.81,102564.53,3.54
2015-11-11,19.68,20.01,19.84,19.48,89280.65,-0.27,-1.34,19.3,18.426,18.565,114507.79,83795.33,111492.12,4.72
2015-11-10,19.25,20.46,20.1,19.1,138330.23,0.71,3.66,18.934,18.248,18.461,110275.58,83639.72,118253.07,7.31
2015-11-09,18.5,19.58,19.5,18.21,117664.17,0.83,4.45,18.334,18.038,18.321,90710.08,77579.34,121025.92,6.22
2015-11-06,18.5,19.07,18.68,18.5,92489.85,0.31,1.69,17.834,17.914,18.182,77586.71,75187.38,124530.54,4.89
2015-11-05,18.01,18.75,18.38,17.66,134774.05,0.38,2.11,17.634,17.882,18.051,69200.54,77207.23,125479.71,7.13
2015-11-04,17.11,18.19,18.01,17.09,68119.6,0.91,5.32,17.552,17.894,17.932,53082.87,76831.14,123791.21,3.6
2015-11-03,16.91,17.3,17.1,16.81,40502.74,0.09,0.53,17.562,17.88,17.812,57003.87,84639.89,124604.6,2.14
2015-11-02,17.2,17.5,17.0,16.8,52047.31,-0.68,-3.85,17.742,18.155,17.761,64448.59,92272.95,129455.46,2.75
2015-10-30,17.97,18.2,17.68,17.42,50558.99,-0.28,-1.56,17.994,18.451,17.718,72788.06,103977.77,131464.25,2.67
2015-10-29,18.19,18.26,17.97,17.7,54185.71,-0.09,-0.5,18.13,18.607,17.608,85213.92,120064.26,134776.21,2.86
2015-10-28,18.0,18.31,18.06,17.7,87724.59,0.06,0.33,18.236,18.703,17.532,100579.41,139188.92,137308.97,4.64
2015-10-27,18.2,18.25,18.0,16.9,77726.36,-0.25,-1.37,18.198,18.674,17.448,112275.9,152866.42,140468.18,4.11
2015-10-26,18.49,18.69,18.26,17.89,93744.65,-0.11,-0.6,18.568,18.604,17.413,120097.3,164472.51,147392.41,4.96
2015-10-23,18.3,18.6,18.36,17.85,112688.27,-0.13,-0.7,18.908,18.449,17.374,135167.49,173873.7,154054.34,5.96
2015-10-22,17.63,18.68,18.5,17.25,131013.18,0.63,3.52,19.084,18.219,17.284,154914.6,173752.2,157906.65,6.93
2015-10-21,19.83,19.85,17.87,17.87,146207.05,-1.98,-9.97,19.17,17.97,17.145,177798.43,170751.28,163472.02,7.73
2015-10-20,19.85,20.18,19.85,19.59,116833.37,-0.11,-0.55,19.15,17.744,17.058,193456.95,164569.32,166296.97,6.18
2015-10-19,19.0,20.55,19.96,18.8,169095.56,0.71,3.69,18.64,17.367,16.799,208847.72,166637.97,167925.02,8.94
2015-10-16,18.93,20.35,19.24,18.75,211423.83,0.31,1.64,17.99,16.985,16.617,212579.91,158950.73,173209.48,11.18
2015-10-15,17.5,19.19,18.93,17.39,245432.34,1.16,6.53,17.354,16.608,16.525,192589.8,149488.15,174537.62,12.98
2015-10-14,17.0,18.09,17.77,16.62,224499.64,0.48,2.78,16.77,16.36,16.396,163704.14,135429.01,173849.33,11.87
2015-10-13,16.6,17.44,17.3,16.47,193787.22,0.55,3.28,16.338,16.221,16.345,135681.69,128069.94,175529.64,10.25
2015-10-12,16.0,17.0,16.71,15.85,187756.52,0.7,4.37,16.094,16.221,16.244,124428.23,130312.31,174550.1,9.93
2015-10-09,16.01,16.17,16.06,15.59,111473.26,0.04,0.25,15.98,16.299,16.183,105321.55,134234.98,175013.25,5.89
2015-10-08,15.97,16.3,16.01,15.77,101004.05,0.41,2.63,15.862,16.349,16.125,106386.51,142061.1,177565.4,5.34
2015-09-30,16.12,16.3,15.61,15.53,84387.4,-0.46,-2.86,15.95,16.319,16.151,107153.88,156192.76,179866.82,4.46
2015-09-29,15.65,16.9,16.08,15.23,137519.91,-0.04,-0.25,16.104,16.372,16.29,120458.18,168024.62,187465.4,7.27
2015-09-28,15.49,16.26,16.14,15.2,92223.15,0.67,4.33,16.348,16.231,16.507,136196.38,169212.06,194560.47,4.88
2015-09-25,16.56,17.01,15.47,15.01,116798.06,-0.95,-5.79,16.618,16.248,16.629,163148.4,187468.22,204266.19,6.18
2015-09-24,16.42,16.8,16.45,16.2,104840.9,0.06,0.37,16.836,16.441,16.865,177735.68,199587.08,213351.61,5.54
2015-09-23,16.67,17.11,16.38,16.16,150908.88,-0.91,-5.26,16.688,16.431,17.163,205231.64,212269.65,215588.4,7.98
2015-09-22,17.47,17.82,17.3,17.1,216210.92,-0.17,-0.97,16.64,16.469,17.59,215591.05,222989.34,216077.22,11.43
2015-09-21,16.18,17.52,17.49,15.92,226983.22,0.92,5.55,16.114,16.266,18.1,202227.73,218787.89,223876.33,12.0
2015-09-18,15.81,16.99,16.56,15.27,189734.48,0.84,5.34,15.878,16.067,18.634,211788.04,215791.52,231605.72,10.03
2015-09-17,15.8,17.48,15.71,15.56,242320.69,-0.43,-2.66,16.046,15.9,19.088,221438.48,213069.71,234245.54,12.81
2015-09-16,14.67,16.14,16.14,14.0,202705.94,1.47,10.02,16.174,15.983,19.467,219307.67,203540.88,236573.93,10.72
2015-09-15,15.35,15.88,14.67,14.67,149394.33,-1.63,-10.0,16.298,16.207,19.915,230387.62,206906.19,237658.16,7.9
2015-09-14,17.7,18.53,16.31,15.72,274784.78,-1.07,-6.16,16.418,16.782,20.373,235348.04,219908.88,244117.23,14.53
2015-09-11,17.35,17.56,17.4,16.78,237986.66,1.01,6.16,16.256,17.01,20.641,219795.0,221064.17,237660.12,12.58
2015-09-10,16.6,17.54,16.35,16.0,231666.64,-0.41,-2.45,15.754,17.288,20.867,204700.94,227116.14,237312.16,12.25
2015-09-09,15.56,16.76,16.76,15.31,258105.69,1.52,9.97,15.792,17.895,21.21,187774.08,218907.15,239780.69,13.65
2015-09-08,15.45,15.5,15.27,13.92,174196.44,-0.16,-1.04,16.116,18.71,21.482,183424.77,209165.11,237324.05,9.21
2015-09-07,15.36,16.1,15.5,14.6,197019.56,0.61,4.1,17.146,19.933,21.779,204469.72,228964.77,238354.89,10.42
2015-09-02,15.0,16.9,14.89,14.89,162516.38,-1.65,-9.98,17.764,21.201,22.073,222333.34,247419.93,242345.43,8.59
2015-09-01,16.82,17.8,16.54,16.54,147032.34,-1.84,-10.01,18.822,22.275,22.437,249531.35,255421.36,252219.8,7.77
2015-08-31,20.0,20.0,18.38,18.38,236359.12,-2.04,-9.99,19.998,22.951,22.665,250040.22,269606.99,261432.21,12.5
2015-08-28,18.71,20.42,20.42,17.67,279421.22,1.86,10.02,21.304,23.623,22.759,234905.46,268410.12,267839.34,14.77
2015-08-27,19.3,20.5,18.59,18.16,286337.62,-1.59,-7.88,22.72,23.964,22.864,253459.81,268325.58,260998.76,15.14
2015-08-26,22.42,22.95,20.18,20.18,298506.44,-2.24,-9.99,24.638,24.272,22.969,272506.51,254256.08,255028.61,15.78
2015-08-25,22.42,23.5,22.42,22.42,149576.69,-2.49,-10.0,25.728,24.445,22.9,261311.37,247508.17,247479.71,7.91
2015-08-24,25.51,27.0,24.91,24.91,160685.31,-2.77,-10.01,25.904,24.525,22.64,289173.76,260654.23,248522.0,8.5
2015-08-21,27.0,30.43,27.5,25.43,372192.97,-0.69,-2.45,25.942,24.254,22.285,301914.78,265482.98,247401.73,19.68
2015-08-20,26.6,28.19,28.18,26.37,381571.16,2.55,9.95,25.208,23.625,21.719,283191.35,247745.01,236055.1,20.17
2015-08-19,22.77,25.63,25.63,22.7,242530.73,2.33,10.0,23.906,22.944,21.079,236005.65,237270.93,232083.86,12.82
2015-08-18,24.7,27.1,23.3,22.77,288888.62,-1.76,-7.02,23.162,22.598,20.537,233704.97,249018.24,220354.45,15.27
2015-08-17,24.84,25.5,25.1,24.2,224390.44,1.27,5.33,23.146,22.378,20.044,232134.7,253257.42,206927.63,11.86
2015-08-14,22.04,23.83,23.83,22.04,278575.78,2.17,10.02,22.566,21.895,19.4,229051.18,267268.56,198534.95,14.73
2015-08-13,21.03,21.98,21.67,20.88,145642.67,-0.18,-0.82,22.042,21.764,18.764,212298.67,253671.95,191754.58,7.7
2015-08-12,23.26,23.47,21.91,21.7,231027.33,-1.35,-5.8,21.982,21.665,18.185,238536.22,255801.14,185055.14,12.21
2015-08-11,21.84,24.02,23.22,21.7,281037.28,1.02,4.59,22.034,21.355,17.651,264331.5,247451.25,180350.37,14.86
2015-08-10,22.0,22.51,22.2,21.5,208972.83,1.01,4.77,21.61,20.755,17.113,274380.15,236389.77,171539.0,11.05
2015-08-07,20.85,21.6,21.21,20.41,194813.22,-0.19,-0.89,21.224,20.315,16.696,305485.93,229320.47,165478.91,10.3
2015-08-06,21.16,23.0,21.37,20.82,276830.44,-0.82,-3.69,21.486,19.813,16.405,295045.23,224365.19,160375.03,14.64
2015-08-05,20.06,23.0,22.17,20.0,360003.75,1.02,4.82,21.348,19.214,16.191,273066.07,226896.78,150840.71,19.03
2015-08-04,18.24,21.26,21.1,18.24,331280.5,0.83,4.09,20.676,18.475,16.031,230570.99,191690.66,139155.91,17.52
2015-08-03,22.85,24.0,20.27,20.27,364501.75,-2.25,-9.99,19.9,17.709,15.895,198399.4,160597.83,127411.12,19.27
2015-07-31,22.52,22.52,22.52,22.02,142609.73,2.05,10.02,19.406,16.904,15.903,153155.01,129801.34,112948.32,7.54
2015-07-30,19.5,20.69,20.68,18.29,166934.62,1.87,9.94,18.14,15.763,15.914,153685.14,129837.2,114007.91,8.83
2015-07-29,17.43,18.81,18.81,17.0,147528.34,1.71,10.0,17.08,14.705,15.965,180727.5,114309.14,110143.7,7.8
2015-07-28,16.01,18.96,17.22,16.01,170422.55,-0.57,-3.2,16.274,13.946,16.087,152810.33,113249.5,107173.33,9.01
2015-07-17,17.0,17.8,17.8,16.6,138279.83,1.62,10.01,15.518,13.471,16.334,122796.27,106688.22,101989.7,7.31
2015-07-16,13.99,16.93,16.19,13.99,145260.36,0.8,5.2,14.402,13.076,16.68,106447.66,101637.34,99413.55,7.68
2015-07-15,16.26,16.26,15.38,14.82,302146.41,0.6,4.06,13.386,12.996,17.164,105989.27,96384.87,97034.82,15.97
2015-07-14,14.78,14.78,14.78,14.78,7942.52,1.34,9.97,12.33,13.167,17.718,47890.79,74784.64,88155.14,0.42
2015-07-13,13.44,13.44,13.44,13.44,20352.23,1.22,9.98,11.618,13.587,18.405,73688.66,86621.15,97307.03,1.08
2015-07-10,12.1,12.22,12.22,11.77,56536.77,1.11,9.99,11.424,14.081,19.108,90580.17,94224.4,104641.71,2.99
2015-07-09,9.17,11.11,11.11,9.16,142968.42,1.01,10.0,11.75,14.901,19.912,96827.03,96095.3,112811.77,7.56
2015-07-08,10.1,10.1,10.1,10.1,11654.0,-1.12,-9.98,12.606,16.065,20.666,86780.47,98178.62,110612.17,0.62
