date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,4.29,4.5,4.37,4.26,409461.28,0.08,1.86,4.236,4.341,4.739,334189.28,381079.67,369090.5,0.78
2016-02-04,4.25,4.31,4.29,4.23,339895.41,0.09,2.14,4.214,4.399,4.813,330177.75,369890.99,377215.87,0.65
2016-02-03,4.19,4.23,4.19,4.12,282801.66,-0.03,-0.71,4.176,4.458,4.882,329212.02,366255.59,367226.77,0.54
2016-02-02,4.13,4.24,4.21,4.11,294039.84,0.09,2.18,4.208,4.543,4.986,393439.74,372400.72,377496.45,0.56
2016-02-01,4.25,4.26,4.12,4.06,344748.19,-0.14,-3.29,4.268,4.634,5.078,435300.89,379204.43,386378.27,0.66
2016-01-29,4.09,4.29,4.26,4.09,389403.66,0.16,3.9,4.446,4.721,5.173,427970.07,381038.89,386454.11,0.75
2016-01-28,4.31,4.37,4.1,4.09,335066.75,-0.24,-5.53,4.584,4.798,5.294,409604.22,376901.15,393181.15,0.64
2016-01-27,4.55,4.57,4.35,4.12,603940.25,-0.16,-3.55,4.74,4.919,5.416,403299.16,379205.21,389093.43,1.16
2016-01-26,4.9,4.98,4.51,4.51,503345.62,-0.5,-9.98,4.878,5.005,5.527,351361.69,353709.9,371501.09,0.96
2016-01-25,5.04,5.07,5.01,4.97,308094.06,0.07,1.42,5.0,5.096,5.626,323107.96,341807.66,366525.64,0.59
2016-01-22,4.92,4.98,4.95,4.83,297574.44,0.08,1.64,4.996,5.137,5.707,334107.71,357101.33,362660.54,0.57
2016-01-21,4.95,5.07,4.88,4.85,303541.44,-0.15,-2.98,5.012,5.227,5.791,344198.07,384540.75,363786.65,0.58
2016-01-20,5.11,5.11,5.04,4.99,344252.91,-0.09,-1.75,5.098,5.306,5.88,355111.26,368197.95,371314.55,0.66
2016-01-19,4.98,5.14,5.12,4.93,362076.97,0.13,2.6,5.132,5.429,5.965,356058.1,382592.18,376704.16,0.69
2016-01-18,4.9,5.06,4.99,4.83,363092.78,-0.04,-0.8,5.192,5.521,6.044,360507.36,393552.12,384718.09,0.7
2016-01-15,5.29,5.29,5.03,4.98,348026.25,-0.27,-5.09,5.278,5.625,6.126,380094.96,391869.33,385273.98,0.67
2016-01-14,5.1,5.33,5.31,5.06,358107.38,0.08,1.53,5.442,5.789,6.207,424883.43,409461.15,393390.97,0.69
2016-01-13,5.43,5.48,5.21,5.18,348987.12,-0.19,-3.52,5.514,5.912,6.27,381284.64,398981.65,397381.05,0.67
2016-01-12,5.4,5.51,5.42,5.26,384323.28,0.0,0.0,5.726,6.048,6.339,409126.25,389292.28,395095.58,0.74
2016-01-11,5.74,5.85,5.42,5.37,461030.75,-0.42,-7.19,5.85,6.155,6.399,426596.88,391243.61,395246.11,0.88
2016-01-08,5.85,5.93,5.85,5.45,571968.62,0.16,2.81,5.972,6.277,6.455,403643.7,368219.74,386664.11,1.1
2016-01-07,6.15,6.16,5.67,5.66,140113.41,-0.61,-9.71,6.136,6.355,6.492,394038.88,343032.55,371677.38,0.27
2016-01-06,6.05,6.3,6.27,6.03,488195.19,0.23,3.81,6.31,6.453,6.538,416678.66,374431.14,378990.63,0.93
2016-01-05,5.92,6.15,6.04,5.85,471676.41,-0.01,-0.17,6.37,6.5,6.556,369458.3,370816.15,374376.41,0.9
2016-01-04,6.64,6.66,6.03,6.03,346264.88,-0.64,-9.6,6.46,6.567,6.593,355890.34,375884.06,367367.43,0.66
2015-12-31,6.53,6.74,6.67,6.51,523944.5,0.13,1.99,6.582,6.626,6.633,332795.78,378678.63,369968.03,1.0
2015-12-30,6.55,6.58,6.54,6.51,253312.31,-0.04,-0.61,6.574,6.625,6.647,292026.21,377320.79,364116.28,0.49
2015-12-29,6.5,6.59,6.57,6.47,252093.42,0.08,1.23,6.596,6.628,6.666,332183.63,395780.46,372191.4,0.48
2015-12-28,6.65,6.66,6.49,6.48,403836.59,-0.15,-2.26,6.63,6.629,6.677,372173.99,400898.89,379293.53,0.77
2015-12-25,6.62,6.65,6.64,6.6,230792.06,0.01,0.15,6.674,6.643,6.694,395877.78,399248.61,383438.9,0.44
2015-12-24,6.68,6.72,6.63,6.58,320096.69,-0.03,-0.45,6.67,6.632,6.707,424561.49,405108.47,411274.82,0.61
2015-12-23,6.75,6.77,6.65,6.65,454099.38,-0.09,-1.33,6.676,6.628,6.742,462615.37,400322.21,433833.78,0.87
2015-12-22,6.78,6.79,6.74,6.66,452045.25,0.03,0.45,6.66,6.623,6.778,459377.29,383550.11,452102.92,0.87
2015-12-21,6.61,6.74,6.71,6.57,522355.53,0.09,1.36,6.628,6.611,6.814,429623.79,377936.68,499456.05,1.0
2015-12-18,6.63,6.67,6.62,6.58,374210.59,-0.05,-0.75,6.612,6.619,6.836,402619.45,358850.8,514799.44,0.72
2015-12-17,6.57,6.69,6.66,6.56,510366.09,0.09,1.37,6.594,6.64,6.865,385655.45,361257.43,537486.23,0.98
2015-12-16,6.58,6.68,6.57,6.55,437909.0,-0.01,-0.15,6.58,6.669,6.885,338029.05,350911.77,531952.56,0.84
2015-12-15,6.62,6.64,6.58,6.56,303277.72,-0.04,-0.6,6.586,6.703,6.908,307722.93,348602.35,529897.37,0.58
2015-12-14,6.47,6.67,6.63,6.43,387333.84,0.12,1.84,6.594,6.725,6.934,326249.57,357688.17,554170.97,0.74
2015-12-11,6.6,6.63,6.53,6.49,289390.62,-0.06,-0.91,6.626,6.745,6.954,315082.14,367629.19,554616.32,0.55
2015-12-10,6.58,6.66,6.59,6.56,272234.06,0.0,0.0,6.686,6.782,6.977,336859.41,417441.17,568419.42,0.52
2015-12-09,6.6,6.65,6.6,6.58,286378.41,-0.02,-0.3,6.758,6.855,7.005,363794.49,467345.34,594162.12,0.55
2015-12-08,6.71,6.76,6.62,6.6,395910.91,-0.17,-2.5,6.82,6.933,7.038,389481.77,520655.72,629193.89,0.76
2015-12-07,6.82,6.85,6.79,6.74,331496.72,-0.04,-0.59,6.856,7.016,7.069,389126.77,620975.43,664932.99,0.63
2015-12-04,6.93,6.94,6.83,6.78,398276.94,-0.12,-1.73,6.864,7.053,7.088,420176.23,670748.08,707279.08,0.76
2015-12-03,6.9,7.01,6.95,6.86,406909.47,0.03,0.43,6.878,7.09,7.102,498022.93,713715.03,726805.26,0.78
2015-12-02,6.77,6.93,6.91,6.72,414814.81,0.12,1.77,6.952,7.101,7.108,570896.19,712993.35,757911.06,0.79
2015-12-01,6.81,6.87,6.8,6.72,394135.91,-0.02,-0.29,7.046,7.113,7.109,651829.67,711192.39,762162.96,0.75
2015-11-30,6.91,6.96,6.83,6.56,486744.0,-0.07,-1.01,7.176,7.142,7.104,852824.09,750653.78,753277.68,0.93
2015-11-27,7.25,7.3,6.9,6.78,787510.44,-0.42,-5.74,7.242,7.163,7.096,921319.94,741603.45,746968.92,1.51
2015-11-26,7.44,7.5,7.32,7.26,771275.81,-0.06,-0.81,7.302,7.172,7.093,929407.13,719397.68,727303.4,1.48
2015-11-25,7.37,7.45,7.38,7.32,819482.19,-0.07,-0.94,7.25,7.154,7.073,855090.51,720978.89,708043.54,1.57
2015-11-24,7.14,7.49,7.45,7.01,1399108.0,0.29,4.05,7.18,7.142,7.049,770555.12,737732.06,691151.23,2.68
2015-11-23,7.22,7.37,7.16,7.11,829223.25,-0.05,-0.69,7.108,7.122,7.026,648483.47,708890.55,649872.2,1.59
2015-11-20,7.07,7.23,7.2,7.0,827946.38,0.14,1.98,7.084,7.122,7.023,561886.96,743810.08,641736.55,1.59
2015-11-19,7.04,7.07,7.06,6.96,399692.72,0.04,0.57,7.042,7.114,7.019,509388.24,739895.5,642030.83,0.77
2015-11-18,7.1,7.13,7.03,7.01,396805.25,-0.07,-0.99,7.058,7.114,7.023,586867.28,802828.76,657812.77,0.76
2015-11-17,7.08,7.21,7.09,7.04,788749.75,0.05,0.71,7.104,7.105,7.023,704908.99,813133.51,701666.27,1.51
2015-11-16,6.9,7.05,7.04,6.87,396240.72,0.05,0.71,7.136,7.066,7.027,769297.62,755901.59,699904.09,0.76
2015-11-13,7.09,7.11,6.99,6.99,565452.75,-0.15,-2.1,7.16,7.029,7.028,925733.2,752334.39,714068.38,1.08
2015-11-12,7.24,7.27,7.14,7.08,787087.94,-0.13,-1.79,7.186,7.014,7.033,970402.76,735209.11,729110.91,1.51
2015-11-11,7.22,7.42,7.26,7.18,987013.81,0.02,0.28,7.17,6.991,7.026,1018790.24,695108.18,722057.97,1.89
2015-11-10,7.11,7.3,7.25,7.09,1110692.88,0.09,1.26,7.106,6.956,7.005,921358.04,644570.4,696807.18,2.13
2015-11-09,7.08,7.24,7.16,7.06,1178418.62,0.05,0.7,6.996,6.929,6.992,742505.55,590853.85,673474.52,2.26
2015-11-06,7.05,7.15,7.12,7.03,788800.56,0.06,0.85,6.898,6.923,6.983,578935.57,539663.01,654202.55,1.51
2015-11-05,6.95,7.18,7.06,6.91,1029025.31,0.12,1.73,6.842,6.923,6.962,500015.46,544166.16,632730.42,1.97
2015-11-04,6.73,6.95,6.94,6.72,499852.81,0.24,3.58,6.812,6.931,6.939,371426.13,512796.78,597765.38,0.96
2015-11-03,6.72,6.74,6.7,6.66,216430.45,0.03,0.45,6.806,6.94,6.912,367782.77,590199.02,585310.68,0.41
2015-11-02,6.76,6.81,6.67,6.66,360568.72,-0.17,-2.48,6.862,6.987,6.9,439202.16,643906.6,588632.44,0.69
2015-10-30,6.91,6.95,6.84,6.8,394200.0,-0.07,-1.01,6.948,7.027,6.902,500390.45,675802.38,579253.06,0.75
