date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-11-16,12.23,13.58,13.28,12.23,87482.56,0.46,3.59,12.728,12.326,11.708,83786.43,84339.76,87231.68,3.63
2015-11-13,12.6,13.5,12.82,12.35,109841.98,0.23,1.83,12.522,12.094,11.567,81476.16,80196.3,85221.5,4.55
2015-11-12,12.63,12.94,12.59,12.35,83540.54,-0.2,-1.56,12.402,11.927,11.461,75131.39,75030.92,83548.39,3.46
2015-11-11,12.18,12.87,12.79,12.18,86912.29,0.63,5.18,12.32,11.797,11.372,78768.83,72461.93,85328.32,3.6
2015-11-10,12.19,12.35,12.16,11.95,51154.79,-0.09,-0.73,12.158,11.646,11.24,86057.43,73100.1,83382.23,2.12
2015-11-09,12.01,12.32,12.25,11.7,75931.2,0.03,0.24,11.924,11.62,11.147,84893.08,80494.36,84794.29,3.15
2015-11-06,12.26,12.42,12.22,12.07,78118.15,0.04,0.33,11.666,11.527,11.044,78916.45,82122.75,84560.09,3.24
2015-11-05,11.84,12.38,12.18,11.68,101727.72,0.2,1.67,11.452,11.433,10.915,74930.44,88256.04,83413.86,4.22
2015-11-04,11.1,12.09,11.98,11.01,123355.27,0.99,9.01,11.274,11.315,10.778,66155.04,88995.38,81516.67,5.11
2015-11-03,10.96,11.09,10.99,10.7,45333.06,0.03,0.27,11.134,11.117,10.636,60142.77,88397.83,75403.9,1.88
2015-11-02,10.82,11.3,10.96,10.71,46048.03,-0.19,-1.7,11.316,11.089,10.539,76095.64,90123.61,75496.25,1.91
2015-10-30,11.1,11.45,11.15,10.9,58188.11,-0.14,-1.24,11.388,11.039,10.444,85329.05,90246.69,76273.12,2.41
2015-10-29,11.42,11.46,11.29,10.95,57850.72,0.01,0.09,11.414,10.995,10.328,101581.64,92065.87,74394.93,2.4
2015-10-28,11.68,11.85,11.28,11.1,93293.94,-0.62,-5.21,11.356,10.946,10.189,111835.73,98194.7,72965.85,3.87
2015-10-27,11.22,12.28,11.9,11.03,125097.38,0.58,5.12,11.1,10.833,10.08,116652.89,93664.36,70111.84,5.19
2015-10-26,11.4,11.58,11.32,10.82,92215.1,0.04,0.35,10.862,10.673,9.929,104151.57,89094.22,65487.03,3.82
2015-10-23,11.3,11.58,11.28,10.93,139451.05,0.28,2.54,10.69,10.561,9.809,95164.34,86997.42,62908.14,5.78
2015-10-22,10.02,11.0,11.0,10.02,109121.16,1.0,10.0,10.576,10.397,9.695,82550.1,78571.68,58060.78,4.52
2015-10-21,10.71,11.14,10.0,9.64,117379.76,-0.71,-6.63,10.536,10.241,9.574,84553.68,74037.95,54606.7,4.87
2015-10-20,10.4,10.88,10.71,10.31,62590.8,0.25,2.39,10.566,10.154,9.499,70675.82,62409.98,51941.15,2.59
2015-10-19,10.72,10.72,10.46,10.23,47278.91,-0.25,-2.33,10.484,9.988,9.389,74036.86,60868.89,51086.05,1.96
2015-10-16,10.7,10.85,10.71,10.26,76379.86,-0.09,-0.83,10.432,9.848,9.252,78830.51,62299.54,50343.73,3.17
2015-10-15,9.98,11.17,10.8,9.97,119139.05,0.65,6.4,10.218,9.661,9.133,74593.26,56724.0,48027.54,4.94
2015-10-14,10.18,10.34,10.15,9.96,47990.5,-0.15,-1.46,9.946,9.431,9.056,63522.23,47736.99,43844.71,1.99
2015-10-13,10.1,10.74,10.3,10.1,79395.98,0.1,0.98,9.742,9.326,9.01,54144.13,46559.32,44551.32,3.29
2015-10-12,9.68,10.25,10.2,9.66,71247.15,0.56,5.81,9.492,9.184,8.959,47700.91,41879.84,44069.35,2.95
2015-10-09,9.4,9.88,9.64,9.36,55193.62,0.2,2.12,9.264,9.057,8.873,45768.57,38818.85,42733.63,2.29
2015-10-08,9.38,9.52,9.44,9.12,63783.89,0.39,4.31,9.104,8.993,8.777,38854.74,37549.88,41597.44,2.64
2015-10-07,9.09,9.2,9.13,9.09,1100.0,0.08,0.88,8.916,8.907,8.675,31951.75,35175.45,39958.99,0.05
2015-09-30,9.0,9.28,9.05,8.6,47179.91,-0.01,-0.11,8.91,8.844,8.605,38974.5,41472.32,41836.31,1.96
2015-09-29,8.76,9.52,9.06,8.6,61585.42,0.22,2.49,8.876,8.789,8.583,36058.78,41303.2,41685.94,2.55
2015-09-28,8.56,8.92,8.84,8.44,20624.47,0.34,4.0,8.85,8.656,8.598,31869.14,38387.93,40591.39,0.85
2015-09-25,8.95,9.18,8.5,8.5,29268.97,-0.6,-6.59,8.882,8.605,8.587,36245.03,39331.07,41554.06,1.21
2015-09-24,9.03,9.26,9.1,8.94,36213.74,0.22,2.48,8.898,8.68,8.571,38399.14,39952.42,42802.31,1.5
2015-09-23,8.8,9.05,8.88,8.65,32601.28,-0.05,-0.56,8.778,8.693,8.554,43970.14,42543.32,43332.53,1.35
2015-09-22,8.92,9.15,8.93,8.71,40637.23,-0.07,-0.78,8.702,8.734,8.596,46547.63,46258.85,45045.37,1.68
2015-09-21,8.43,9.1,9.0,8.21,42503.93,0.42,4.89,8.462,8.689,8.69,44906.71,46648.41,45495.95,1.76
2015-09-18,8.48,8.67,8.58,8.26,40039.5,0.08,0.94,8.328,8.56,8.81,42417.12,45645.0,46601.55,1.66
2015-09-17,8.55,9.12,8.5,8.18,64068.74,0.0,0.0,8.462,8.442,8.978,41505.71,44742.54,49160.72,2.66
2015-09-16,7.87,8.5,8.5,7.71,45488.76,0.77,9.96,8.608,8.366,9.138,41116.5,42200.3,51509.99,1.89
2015-09-15,7.71,8.35,7.73,7.61,32432.63,-0.6,-7.2,8.766,8.376,9.363,45970.07,42068.67,52997.95,1.34
2015-09-14,9.25,9.39,8.33,8.33,30055.95,-0.92,-9.95,8.916,8.539,9.621,48390.1,42794.86,55228.25,1.25
2015-09-11,9.09,9.54,9.25,9.0,35482.48,0.02,0.22,8.792,8.568,9.848,48872.89,43777.04,56481.33,1.47
2015-09-10,9.0,9.7,9.23,8.82,62122.67,-0.06,-0.65,8.422,8.461,10.007,47979.36,45652.2,57583.48,2.58
2015-09-09,8.51,9.29,9.29,8.48,69756.63,0.81,9.55,8.124,8.414,10.183,43284.1,44121.74,59549.44,2.89
2015-09-08,7.61,8.48,8.48,7.6,44532.77,0.77,9.99,7.986,8.458,10.362,38167.27,43831.88,61400.71,1.85
2015-09-07,7.63,8.05,7.71,7.6,32469.89,0.31,4.19,8.162,8.691,10.546,37199.62,44343.5,63087.34,1.35
2015-09-02,7.26,8.08,7.4,7.26,31014.83,-0.34,-4.39,8.344,9.059,10.713,38681.2,47558.1,64457.74,1.29
2015-09-01,8.65,8.65,7.74,7.74,38646.36,-0.86,-10.0,8.5,9.513,10.903,43325.05,53578.91,66719.52,1.6
2015-08-31,9.27,9.3,8.6,8.6,44172.51,-0.76,-8.12,8.704,9.909,11.073,44959.39,60819.68,68177.81,1.83
2015-08-28,8.78,9.36,9.36,8.64,39694.53,0.74,8.59,8.93,10.349,11.158,49496.49,63927.22,69686.22,1.65
2015-08-27,8.5,8.98,8.62,7.8,39877.76,0.44,5.38,9.22,10.703,11.225,51487.38,67661.64,70153.63,1.65
2015-08-26,8.76,9.1,8.18,8.18,54234.1,-0.58,-6.62,9.774,11.127,11.336,56435.01,69185.62,71822.04,2.25
2015-08-25,9.01,9.4,8.76,8.76,46818.05,-0.97,-9.97,10.526,11.552,11.526,63832.77,69514.75,72680.3,1.94
