date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,8.82,9.36,9.13,8.82,621343.5,0.54,6.29,8.562,8.453,8.774,332565.47,289760.66,411997.35,2.11
2016-02-04,8.81,8.99,8.55,8.54,316150.03,0.02,0.23,8.346,8.412,8.839,243372.7,256601.4,444223.93,1.07
2016-02-03,8.31,8.6,8.54,8.21,230273.2,0.17,2.03,8.204,8.439,8.89,229434.82,263637.82,439672.6,0.78
2016-02-02,8.3,8.52,8.37,8.21,188290.75,0.15,1.82,8.18,8.485,8.972,240234.8,276450.66,465863.78,0.64
2016-02-01,8.06,8.48,8.22,8.04,306769.88,0.17,2.11,8.226,8.54,9.039,274604.27,282454.34,480972.37,1.04
2016-01-29,7.8,8.12,8.05,7.8,175379.62,0.21,2.68,8.344,8.592,9.098,246955.85,273250.67,479142.62,0.6
2016-01-28,8.35,8.44,7.84,7.81,246460.64,-0.58,-6.89,8.478,8.657,9.192,269830.11,294576.59,478887.25,0.84
2016-01-27,8.65,8.66,8.42,8.24,284273.12,-0.24,-2.77,8.674,8.784,9.303,297840.83,307840.3,480761.8,0.97
2016-01-26,8.85,8.96,8.6,8.39,360138.09,-0.2,-2.27,8.79,8.846,9.387,312666.51,342491.1,486305.8,1.22
2016-01-25,8.77,8.84,8.81,8.68,168527.77,0.1,1.15,8.854,8.932,9.449,290304.42,393710.52,484444.66,0.57
2016-01-22,8.8,8.82,8.72,8.5,289750.94,-0.11,-1.25,8.84,9.095,9.508,299545.49,534234.04,484867.85,0.98
2016-01-21,9.01,9.26,8.82,8.82,386514.22,-0.17,-1.89,8.836,9.266,9.574,319323.07,631846.45,482018.8,1.31
2016-01-20,8.88,9.28,9.0,8.8,358401.53,0.09,1.01,8.894,9.341,9.633,317839.76,615707.37,479290.85,1.22
2016-01-19,8.7,8.95,8.92,8.63,248327.62,0.19,2.18,8.902,9.458,9.689,372315.68,655276.91,477903.62,0.84
2016-01-18,8.63,8.9,8.74,8.5,214733.16,0.05,0.57,9.01,9.538,9.747,497116.62,679490.39,483806.1,0.73
2016-01-15,8.93,9.01,8.7,8.53,388638.84,-0.42,-4.61,9.35,9.604,9.811,768922.59,685034.56,498871.75,1.32
2016-01-14,8.88,9.19,9.11,8.74,379097.66,0.09,1.0,9.696,9.726,9.884,944369.82,663197.91,512541.47,1.29
2016-01-13,9.48,9.48,9.04,8.99,630781.12,-0.41,-4.34,9.788,9.821,9.941,913574.97,653683.31,513960.95,2.14
2016-01-12,10.02,10.19,9.46,9.38,872332.31,-0.96,-9.21,10.014,9.928,9.996,938238.14,630120.51,507844.59,2.96
2016-01-11,10.2,10.8,10.44,10.1,1573763.0,0.0,0.0,10.066,9.966,10.042,861864.17,575178.8,516255.7,5.35
2016-01-08,10.12,10.55,10.43,9.77,1265875.0,0.8,8.31,9.858,9.92,10.002,601146.54,435501.67,457755.62,4.3
2016-01-07,10.25,10.37,9.57,9.53,225123.44,-0.62,-6.08,9.756,9.881,9.952,382025.99,332191.16,402791.6,0.76
2016-01-06,9.6,10.37,10.17,9.51,754096.94,0.48,4.95,9.854,9.924,9.95,393791.65,342874.33,404676.17,2.56
2016-01-05,9.31,9.79,9.72,9.3,490462.47,0.36,3.85,9.842,9.92,9.913,322002.88,300530.34,380386.31,1.67
2016-01-04,9.89,10.02,9.4,9.21,270174.84,-0.53,-5.34,9.866,9.956,9.91,288493.43,288121.81,374185.06,0.92
2015-12-31,10.0,10.03,9.92,9.92,170272.27,-0.14,-1.39,9.982,10.017,9.916,269856.8,312708.93,376890.89,0.58
2015-12-30,10.12,10.12,10.06,9.96,283951.72,-0.05,-0.49,10.006,10.042,9.894,282356.33,361885.04,379431.48,0.96
2015-12-29,9.82,10.13,10.11,9.81,395153.12,0.27,2.74,9.994,10.061,9.864,291957.02,374238.6,378089.94,1.34
2015-12-28,9.98,10.03,9.84,9.82,322915.19,-0.15,-1.5,9.998,10.064,9.824,279057.79,385568.68,368934.71,1.1
2015-12-25,10.1,10.1,9.98,9.93,176991.69,-0.06,-0.6,10.046,10.118,9.79,287750.2,457332.61,370905.13,0.6
2015-12-24,9.98,10.08,10.04,9.91,232769.92,0.04,0.4,10.052,10.084,9.757,355561.07,480009.58,387429.27,0.79
2015-12-23,10.12,10.14,10.0,9.98,331955.16,-0.14,-1.38,10.078,10.022,9.753,441413.74,473392.04,399498.15,1.13
2015-12-22,10.15,10.25,10.13,10.07,330657.0,0.05,0.5,10.128,9.975,9.757,456520.17,466478.01,416779.51,1.12
2015-12-21,10.09,10.14,10.08,9.96,366377.22,0.07,0.7,10.13,9.905,9.741,492079.56,460242.28,413571.51,1.24
2015-12-18,10.0,10.05,10.01,9.89,516046.03,-0.16,-1.57,10.19,9.864,9.73,626915.02,460248.3,411521.47,1.75
2015-12-17,10.39,10.43,10.17,9.97,662033.31,-0.07,-0.68,10.116,9.814,9.732,604458.09,441072.84,403669.06,2.25
2015-12-16,10.14,10.37,10.25,10.06,407487.31,0.11,1.08,9.966,9.745,9.727,505370.33,396977.91,386075.07,1.38
2015-12-15,10.2,10.35,10.14,10.05,508453.94,-0.23,-2.22,9.822,9.667,9.713,476435.85,381941.29,379614.82,1.73
2015-12-14,9.53,10.47,10.38,9.53,1040554.5,0.75,7.79,9.68,9.583,9.706,428405.0,352300.74,385275.28,3.54
2015-12-11,9.3,9.75,9.64,9.26,403761.41,0.23,2.44,9.538,9.461,9.701,293581.59,284477.65,368632.81,1.37
2015-12-10,9.48,9.51,9.42,9.41,166594.48,-0.11,-1.15,9.512,9.429,9.711,277687.59,294848.95,367014.38,0.57
2015-12-09,9.33,9.76,9.53,9.33,262814.91,0.11,1.17,9.524,9.484,9.744,288585.5,325604.27,384106.29,0.89
2015-12-08,9.5,9.61,9.43,9.3,268299.72,-0.26,-2.68,9.512,9.539,9.779,287446.72,367081.01,407727.59,0.91
2015-12-07,9.72,9.82,9.67,9.6,366437.41,0.17,1.79,9.486,9.576,9.834,276196.48,366900.74,449528.11,1.25
2015-12-04,9.56,9.75,9.51,9.43,324291.44,0.03,0.32,9.384,9.596,9.851,275373.72,362794.64,462287.69,1.1
2015-12-03,9.35,9.48,9.48,9.3,221084.02,0.01,0.11,9.346,9.65,9.882,312010.32,366265.28,480789.82,0.75
2015-12-02,9.3,9.48,9.47,9.18,257121.03,0.17,1.83,9.444,9.709,9.904,362623.05,375172.23,505259.72,0.87
2015-12-01,9.18,9.39,9.3,9.13,212048.48,0.14,1.53,9.566,9.758,9.916,446715.29,377288.35,512475.93,0.72
2015-11-30,9.28,9.34,9.16,8.85,362323.62,-0.15,-1.61,9.666,9.829,9.923,457605.0,418249.82,511098.59,1.23
2015-11-27,9.94,9.94,9.32,9.19,507474.44,-0.65,-6.52,9.808,9.941,9.934,450215.56,452787.96,505881.42,1.72
2015-11-26,9.93,10.14,9.97,9.86,474147.66,-0.11,-1.09,9.954,9.993,9.95,420520.24,439179.81,496653.3,1.61
2015-11-25,10.0,10.2,10.08,9.96,677582.25,0.29,2.96,9.974,10.004,9.943,387721.41,442608.31,491340.52,2.3
2015-11-24,9.84,9.89,9.8,9.62,266497.03,-0.06,-0.61,9.95,10.019,9.937,307861.42,448374.17,485923.88,0.91
2015-11-23,10.0,10.06,9.87,9.83,325376.41,-0.18,-1.79,9.992,10.091,9.94,378894.64,532155.48,489560.0,1.11
2015-11-20,10.1,10.14,10.05,9.98,358997.84,-0.01,-0.1,10.074,10.106,9.944,455360.37,561780.74,500101.16,1.22
2015-11-19,10.01,10.08,10.07,9.92,310153.5,0.11,1.1,10.032,10.114,9.939,457839.37,595314.36,503330.05,1.05
2015-11-18,9.92,10.0,9.96,9.88,278282.31,-0.06,-0.6,10.034,10.099,9.92,497495.22,635347.21,508327.51,0.95
2015-11-17,10.1,10.2,10.01,10.0,621663.12,-0.28,-2.72,10.088,10.073,9.901,588886.92,647663.51,530957.79,2.11
2015-11-16,10.08,10.3,10.28,10.05,707705.06,0.44,4.47,10.19,10.016,9.9,685416.32,603947.36,518768.23,2.4
2015-11-13,9.9,9.96,9.84,9.76,371392.88,-0.24,-2.38,10.138,9.927,9.885,668201.11,558974.88,504127.08,1.26
2015-11-12,10.24,10.36,10.08,9.98,508432.72,-0.14,-1.37,10.196,9.907,9.897,732789.35,554126.8,511770.73,1.73
2015-11-11,10.35,10.4,10.23,10.1,735240.81,-0.29,-2.76,10.164,9.881,9.9,773199.2,540072.72,513014.86,2.5
2015-11-10,10.01,10.85,10.52,9.96,1104310.12,0.5,4.99,10.058,9.855,9.883,706440.09,523473.59,506855.81,3.75
2015-11-09,9.91,10.1,10.02,9.81,621629.0,-0.11,-1.09,9.842,9.788,9.849,522478.39,446964.53,480079.29,2.11
2015-11-06,9.93,10.15,10.13,9.8,694334.12,0.21,2.12,9.716,9.781,9.848,449748.65,438421.59,498563.23,2.36
2015-11-05,9.64,10.03,9.92,9.63,710481.94,0.21,2.16,9.618,9.763,9.811,375464.25,411345.74,499147.04,2.41
2015-11-04,9.38,9.75,9.7,9.33,401445.28,0.26,2.75,9.598,9.741,9.767,306946.24,381307.82,486639.36,1.36
2015-11-03,9.4,9.5,9.44,9.37,184501.62,0.04,0.43,9.652,9.729,9.72,340507.09,414252.08,476140.53,0.63
2015-11-02,9.5,9.61,9.39,9.38,257980.28,-0.25,-2.59,9.734,9.784,9.681,371450.67,433589.11,479427.0,0.88
2015-10-30,9.71,9.77,9.64,9.5,322912.12,-0.17,-1.73,9.846,9.843,9.656,427094.52,449279.29,485667.38,1.1
2015-10-29,9.84,9.91,9.82,9.73,367891.91,-0.15,-1.5,9.908,9.887,9.625,447227.22,469414.65,507138.0,1.25
2015-10-28,9.8,10.17,9.97,9.72,569249.5,0.12,1.22,9.884,9.919,9.581,455669.4,485957.0,505600.2,1.93
2015-10-27,9.82,9.9,9.85,9.5,339219.53,-0.1,-1.0,9.806,9.911,9.515,487997.07,490238.04,495554.74,1.15
2015-10-26,10.0,10.15,9.95,9.87,536199.56,0.0,0.0,9.834,9.909,9.472,495727.54,513194.05,499905.45,1.82
2015-10-23,9.7,9.98,9.95,9.62,423575.62,0.25,2.58,9.84,9.915,9.422,471464.06,558704.88,487881.6,1.44
2015-10-22,9.42,9.72,9.7,9.41,410102.78,0.12,1.25,9.866,9.859,9.363,491602.08,586948.35,481817.5,1.39
2015-10-21,10.01,10.22,9.58,9.56,730887.88,-0.42,-4.2,9.954,9.793,9.316,516244.6,591970.9,485237.26,2.48
2015-10-20,9.93,10.0,9.99,9.8,377871.88,0.02,0.2,10.016,9.71,9.279,492479.0,538028.99,467750.57,1.28
2015-10-19,10.08,10.09,9.98,9.85,414882.12,-0.1,-0.99,9.984,9.578,9.191,530660.56,525264.89,466756.04,1.41
2015-10-16,10.15,10.15,10.08,9.86,524265.75,-0.05,-0.49,9.99,9.469,9.136,645945.7,522055.48,480675.64,1.78
2015-10-15,10.1,10.23,10.14,9.93,533315.38,0.26,2.63,9.852,9.362,9.083,682294.61,544861.35,469294.54,1.81
2015-10-14,9.98,10.32,9.89,9.83,612059.88,0.06,0.61,9.632,9.243,9.024,667697.19,525243.4,466423.31,2.08
2015-10-13,9.79,9.96,9.83,9.68,568779.69,-0.18,-1.8,9.404,9.119,8.993,583578.97,500871.45,466979.29,1.93
2015-10-12,9.41,10.24,10.01,9.35,991307.81,0.6,6.38,9.172,9.034,8.948,519869.21,486616.85,455744.08,3.37
2015-10-09,8.99,9.63,9.39,8.94,706010.31,0.35,3.87,8.948,8.929,8.881,398165.25,417058.33,426923.13,2.4
2015-10-08,9.19,9.2,9.04,8.94,460328.28,0.29,3.31,8.872,8.867,8.844,407428.09,376686.65,421369.38,1.56
2015-09-30,8.63,8.83,8.75,8.63,191468.75,0.08,0.92,8.854,8.839,8.856,382789.6,378503.62,449084.51,0.65
2015-09-29,8.62,8.76,8.67,8.58,250230.88,-0.22,-2.48,8.834,8.848,8.874,418163.93,397472.15,475240.97,0.85
2015-09-28,8.83,9.02,8.89,8.52,382788.03,-0.11,-1.22,8.896,8.804,8.896,453364.49,408247.19,511875.36,1.3
2015-09-25,9.22,9.37,9.01,8.79,752324.5,0.06,0.67,8.91,8.802,8.881,435951.41,439295.81,536870.71,2.56
2015-09-24,8.75,8.96,8.95,8.68,337135.84,0.3,3.47,8.862,8.803,8.846,345945.21,393727.72,554459.24,1.15
2015-09-23,8.79,8.85,8.65,8.57,368340.41,-0.32,-3.57,8.824,8.805,8.848,374217.64,407603.23,600482.74,1.25
2015-09-22,8.96,9.1,8.98,8.85,426233.66,0.02,0.22,8.862,8.867,8.916,376780.37,433087.14,675213.12,1.45
2015-09-21,8.8,8.97,8.96,8.77,295722.62,0.2,2.28,8.712,8.861,9.0,363129.89,424871.32,729099.47,1.0
2015-09-18,8.95,8.98,8.77,8.67,302293.53,0.02,0.23,8.694,8.833,9.097,442640.22,436787.93,784755.22,1.03
2015-09-17,8.9,9.13,8.76,8.73,478497.97,-0.08,-0.91,8.744,8.82,9.188,441510.24,466052.12,815626.56,1.63
2015-09-16,8.24,8.94,8.84,8.15,381154.09,0.62,7.54,8.786,8.873,9.269,440988.82,519665.41,847206.07,1.3
2015-09-15,8.55,8.69,8.23,8.2,357981.25,-0.65,-7.32,8.872,8.899,9.404,489393.9,553009.79,872357.84,1.22
2015-09-14,9.05,9.28,8.87,8.3,693274.25,-0.14,-1.55,9.01,8.987,9.562,486612.74,615503.52,918388.31,2.36
2015-09-11,9.0,9.19,9.02,8.9,296643.62,0.05,0.56,8.972,8.96,9.709,430935.64,634445.61,986467.39,1.01
2015-09-10,9.0,9.14,8.97,8.91,475890.88,-0.29,-3.13,8.896,8.888,9.865,490594.0,715190.76,1118620.12,1.62
2015-09-09,8.97,9.3,9.27,8.94,623179.5,0.34,3.81,8.96,8.891,9.988,598342.0,793362.25,1199603.83,2.12
2015-09-08,8.65,8.98,8.92,8.59,344075.47,0.25,2.88,8.926,8.964,10.044,616625.67,917339.1,1218658.68,1.17
