date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,26.89,27.69,27.69,26.51,23594.95,1.32,5.01,25.236,25.15,27.079,17760.78,17347.7,17984.01,3.12
2016-02-04,25.5,26.37,26.37,25.12,20820.42,1.26,5.02,24.498,25.075,27.445,16423.25,16758.85,18561.13,2.75
2016-02-03,23.73,25.11,25.11,23.28,17951.21,1.2,5.02,23.908,25.132,27.955,15596.77,16620.56,17812.06,2.37
2016-02-02,23.07,24.17,23.91,23.0,10237.1,0.83,3.6,23.816,25.456,28.625,15360.16,16558.4,17873.46,1.35
2016-02-01,23.95,24.0,23.1,22.79,16200.23,-0.89,-3.71,24.224,25.904,29.325,15736.1,17440.35,18439.46,2.14
2016-01-29,23.19,24.33,24.0,22.8,16907.29,0.58,2.48,25.064,26.309,30.165,16934.63,18409.13,18716.4,2.24
2016-01-28,24.02,24.4,23.42,23.42,16688.0,-1.23,-4.99,25.652,26.71,31.065,17094.45,18656.47,19713.55,2.21
2016-01-27,25.3,25.64,24.65,24.65,16768.16,-1.3,-5.01,26.356,27.31,31.897,17644.36,19225.18,20093.55,2.22
2016-01-26,27.19,27.24,25.95,25.95,12116.81,-1.37,-5.01,27.096,27.847,32.605,17756.64,19843.79,20516.45,1.6
2016-01-25,27.03,27.75,27.3,26.3,22192.88,0.35,1.3,27.584,28.412,33.322,19144.6,19752.61,20937.68,2.94
2016-01-22,27.1,27.29,26.94,26.0,17706.39,0.0,0.0,27.554,29.008,33.967,19883.62,18620.32,20405.31,2.34
2016-01-21,28.01,28.46,26.94,26.94,19437.55,-1.42,-5.01,27.768,29.814,34.62,20218.49,20363.41,20243.88,2.57
2016-01-20,28.1,28.84,28.35,27.63,17329.55,-0.02,-0.07,28.264,30.778,35.304,20806.0,19003.56,20265.11,2.29
2016-01-19,26.94,28.5,28.39,26.94,19056.62,1.22,4.49,28.598,31.793,35.906,21930.94,19188.53,20335.68,2.52
2016-01-18,26.62,27.78,27.15,26.62,25888.0,-0.87,-3.1,29.24,32.745,36.506,20360.62,19438.57,20170.51,3.42
2016-01-15,29.37,30.84,28.01,27.95,19380.71,-1.36,-4.63,30.462,34.02,37.206,17357.02,19023.67,19642.59,2.56
2016-01-14,28.52,29.9,29.42,28.52,22375.14,-0.6,-2.0,31.86,35.419,37.863,20508.34,20770.64,20036.2,2.96
2016-01-13,31.61,31.9,30.02,30.02,22954.24,-1.58,-5.0,33.292,36.484,38.467,17201.11,20961.93,19678.21,3.04
2016-01-12,31.6,32.98,31.6,31.6,11205.0,-1.66,-4.99,34.988,37.362,39.059,16446.12,21189.12,19129.68,1.48
2016-01-11,34.0,34.0,33.26,33.26,10870.0,-1.75,-5.0,36.25,38.232,39.574,18516.52,22122.76,19229.28,1.44
2016-01-08,36.78,37.3,35.0,34.75,35137.31,-1.58,-4.32,37.578,38.926,39.991,20690.32,22190.3,19229.34,4.65
2016-01-07,38.37,38.38,36.58,36.58,5839.0,-1.93,-5.01,38.978,39.426,40.331,21032.93,20124.35,18671.86,0.77
2016-01-06,37.8,39.26,38.5,37.58,19179.27,0.59,1.56,39.676,39.829,40.647,24722.74,21526.66,20057.5,2.54
2016-01-05,37.91,38.35,37.91,37.91,21557.0,-1.99,-4.99,39.736,40.019,40.792,25932.11,21482.83,20483.83,2.85
2016-01-04,42.2,42.44,39.9,39.9,21739.0,-2.1,-5.0,40.214,40.267,40.852,25729.0,20902.45,20107.26,2.88
2015-12-31,40.13,42.0,42.0,40.13,36850.39,2.0,5.0,40.274,40.391,40.829,23690.27,20261.52,20006.46,4.87
2015-12-30,38.9,40.29,40.07,38.9,24288.04,1.27,3.27,39.874,40.307,40.657,19215.76,19301.76,18979.67,3.21
2015-12-29,40.37,40.37,38.8,38.39,25226.14,-1.61,-3.98,39.982,40.45,40.573,18330.58,18394.49,18998.61,3.34
2015-12-28,40.39,41.55,40.3,39.85,20541.45,-0.02,-0.05,40.302,40.756,40.483,17033.55,17070.24,18797.17,2.72
2015-12-25,39.99,40.9,40.2,39.8,11545.35,0.15,0.38,40.32,40.916,40.354,16075.89,16335.81,19163.12,1.53
2015-12-24,40.37,41.0,40.0,39.33,14477.84,-0.62,-1.53,40.508,41.056,40.33,16832.77,16268.38,19556.91,1.92
2015-12-23,40.41,41.44,40.61,40.15,19862.1,0.16,0.4,40.74,41.236,40.414,19387.76,17219.36,19817.09,2.63
2015-12-22,40.49,40.6,40.4,39.78,18741.02,-0.06,-0.15,40.918,41.465,40.458,18458.39,18588.34,19616.81,2.48
2015-12-21,41.01,41.08,40.39,39.96,15753.15,-0.75,-1.82,41.21,41.564,40.529,17106.93,19484.82,19631.54,2.08
2015-12-18,40.91,41.59,41.14,40.87,15329.74,-0.04,-0.1,41.512,41.436,40.648,16595.72,19312.08,19878.94,2.03
2015-12-17,41.31,41.6,41.16,40.86,27252.81,-0.14,-0.34,41.604,41.267,40.784,15704.0,19751.39,20125.38,3.6
2015-12-16,41.25,41.6,41.5,40.83,15215.25,-0.23,-0.55,41.732,41.006,40.88,15050.96,18657.58,19774.12,2.01
2015-12-15,41.9,42.5,41.86,41.0,11983.69,-0.04,-0.1,42.012,40.696,40.945,18718.29,19602.74,20333.6,1.59
2015-12-14,41.52,41.98,41.9,40.37,13197.1,0.37,0.89,41.918,40.21,41.001,21862.71,20524.1,21655.07,1.75
2015-12-11,41.3,42.15,41.6,41.06,10871.14,-0.06,-0.14,41.36,39.792,41.106,22028.44,21990.44,22789.64,1.44
2015-12-10,42.05,42.6,41.8,41.18,23987.62,-1.14,-2.65,40.93,39.603,41.121,23798.78,22845.43,23990.1,3.17
2015-12-09,42.0,43.46,42.9,41.06,33551.92,1.51,3.65,40.28,39.591,41.038,22264.2,22414.83,24091.85,4.44
2015-12-08,39.1,41.39,41.39,38.95,27705.78,1.97,5.0,39.38,39.451,40.873,20487.18,20645.27,23427.07,3.66
2015-12-07,39.09,39.63,39.11,38.76,14025.73,-0.34,-0.86,38.502,39.494,40.779,19185.49,19778.26,23520.53,1.86
2015-12-04,38.7,39.57,39.45,38.12,19722.85,0.99,2.57,38.224,39.86,40.773,21952.44,20445.79,24937.07,2.61
2015-12-03,37.83,38.89,38.55,37.5,16314.73,0.11,0.29,38.276,40.301,40.733,21892.07,20499.37,26132.36,2.16
2015-12-02,36.7,38.74,38.4,35.52,24666.79,1.4,3.78,38.902,40.754,40.65,22565.45,20890.66,28156.07,3.26
2015-12-01,37.8,38.36,37.0,36.7,21197.37,-0.72,-1.91,39.522,41.193,40.506,20803.36,21064.46,28327.85,2.8
2015-11-30,39.01,39.01,37.72,37.72,27860.48,-1.99,-5.01,40.486,41.791,40.35,20371.03,22786.04,28250.98,3.69
2015-11-27,41.7,42.0,39.71,39.71,19421.0,-2.09,-5.0,41.496,42.419,40.14,18939.14,23588.85,28259.36,2.57
2015-11-26,41.85,43.42,41.68,41.29,19681.62,0.19,0.46,42.326,42.638,39.916,19106.67,25134.78,29098.45,2.6
2015-11-25,41.45,41.7,41.5,41.0,15856.35,-0.32,-0.77,42.606,42.485,39.522,19215.86,25768.88,28894.41,2.1
2015-11-24,42.85,42.88,41.82,41.18,19035.68,-1.06,-2.47,42.864,42.295,39.116,21325.56,26208.87,29504.01,2.52
2015-11-23,43.51,43.99,42.77,42.3,20701.05,-1.14,-2.6,43.096,42.063,38.751,25201.05,27262.8,30897.3,2.74
2015-11-20,42.99,44.15,43.86,42.51,20258.64,0.78,1.81,43.342,41.686,38.264,28238.56,29428.36,31913.72,2.68
2015-11-19,42.98,43.2,43.08,41.5,20227.57,0.21,0.49,42.95,41.164,37.646,31162.89,31765.35,32211.36,2.68
2015-11-18,42.99,44.01,42.79,42.3,26404.86,-0.24,-0.56,42.364,40.546,37.017,32321.9,35421.49,32621.71,3.49
2015-11-17,43.75,44.98,42.98,42.33,38413.12,-1.02,-2.32,41.726,39.819,36.39,31092.18,35591.24,32878.14,5.08
2015-11-16,40.99,44.0,44.0,40.5,35888.6,2.1,5.01,41.03,38.909,35.833,29324.55,33715.93,32444.57,4.75
2015-11-13,39.97,42.09,41.9,38.52,34880.32,1.81,4.51,40.03,37.861,35.19,30618.15,32929.87,31913.14,4.61
2015-11-12,39.8,41.12,40.15,39.43,26022.58,0.67,1.7,39.378,37.194,34.659,32367.8,33062.13,31398.46,3.44
2015-11-11,39.51,39.68,39.6,38.8,20256.27,0.08,0.2,38.728,36.559,34.219,38521.08,32019.95,31338.14,2.68
2015-11-10,38.68,39.99,39.5,38.33,29574.97,0.45,1.15,37.912,35.938,33.773,40090.31,32799.15,31349.8,3.91
