date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,14.06,14.51,14.3,14.06,53411.75,0.29,2.07,13.724,14.008,14.576,50673.26,46505.56,55958.21,2.47
2016-02-04,13.91,14.1,14.01,13.5,51341.6,0.15,1.08,13.58,14.154,14.694,52592.92,47122.95,58183.73,2.38
2016-02-03,13.35,14.09,13.86,13.33,58338.83,0.31,2.29,13.454,14.288,14.87,52664.1,48557.68,56417.5,2.7
2016-02-02,12.95,13.55,13.55,12.9,47526.11,0.65,5.04,13.498,14.518,15.1,44449.14,54162.36,59828.75,2.2
2016-02-01,13.2,13.5,12.9,12.9,42748.02,-0.68,-5.01,13.752,14.702,15.318,43209.71,55385.89,60126.35,1.98
2016-01-29,12.96,13.9,13.58,12.71,63010.03,0.2,1.5,14.292,14.878,15.615,42337.86,55613.28,60884.72,2.92
2016-01-28,13.61,13.87,13.38,13.38,51697.52,-0.7,-4.97,14.728,14.945,15.927,41652.98,56058.75,61169.34,2.39
2016-01-27,14.08,14.24,14.08,14.08,17264.0,-0.74,-4.99,15.122,15.077,16.28,44451.25,58059.52,61340.19,0.8
2016-01-26,15.3,15.32,14.82,14.82,41329.0,-0.78,-5.0,15.538,15.098,16.586,63875.59,63781.24,64957.18,1.91
2016-01-25,16.0,16.05,15.6,15.4,38388.76,-0.16,-1.01,15.652,15.12,16.908,67562.07,65544.42,66670.38,1.78
2016-01-22,15.69,16.08,15.76,15.01,59585.62,0.41,2.67,15.464,15.143,17.247,68888.7,65410.85,67107.5,2.76
2016-01-21,15.8,16.28,15.35,15.35,65688.86,-0.81,-5.01,15.162,15.233,17.583,70464.51,69244.5,68435.21,3.04
2016-01-20,15.39,16.16,16.16,15.15,114385.7,0.77,5.0,15.032,15.452,17.946,71667.79,64277.32,69449.77,5.3
2016-01-19,14.7,15.39,15.39,14.69,59761.4,0.73,4.98,14.658,15.682,18.327,63686.9,65495.13,66728.11,2.77
2016-01-18,13.8,14.79,14.66,13.61,45021.9,0.41,2.88,14.588,15.933,18.717,63526.77,64866.81,67225.87,2.08
2016-01-15,14.6,15.13,14.25,14.04,67464.69,-0.45,-3.06,14.822,16.351,19.181,61933.0,66156.16,67861.14,3.12
2016-01-14,13.6,14.91,14.7,13.58,71705.26,0.41,2.87,15.304,16.909,19.658,68024.5,66279.94,68088.2,3.32
2016-01-13,15.04,15.29,14.29,14.29,74481.23,-0.75,-4.99,15.872,17.482,20.119,56886.85,64620.86,66987.63,3.45
2016-01-12,15.04,15.16,15.04,15.04,58960.78,-0.79,-4.99,16.706,18.073,20.601,67303.37,66133.12,66105.47,2.73
2016-01-11,15.84,15.97,15.83,15.83,37053.06,-0.83,-4.98,17.278,18.695,20.988,66206.85,67796.35,67801.76,1.72
2016-01-08,17.0,17.3,16.66,16.66,97922.17,-0.88,-5.02,17.88,19.35,21.39,70379.31,68804.15,69368.16,4.53
2016-01-07,17.8,17.85,17.54,17.54,16017.0,-0.92,-4.98,18.514,19.933,21.79,64535.38,67625.92,69150.64,0.74
2016-01-06,17.62,18.48,18.46,17.01,126563.83,0.56,3.13,19.092,20.439,22.134,72354.88,74622.23,75054.62,5.86
2016-01-05,17.9,18.0,17.9,17.9,53478.21,-0.94,-4.99,19.44,20.972,22.468,64962.87,67961.08,78318.05,2.48
2016-01-04,19.5,19.83,18.84,18.84,57915.34,-0.99,-4.99,20.112,21.5,22.78,69385.84,69584.92,76112.57,2.68
2015-12-31,20.95,21.2,19.83,19.76,68702.53,-0.6,-2.94,20.82,22.01,22.988,67228.98,69566.12,78824.93,3.18
2015-12-30,20.32,20.95,20.43,20.32,55114.48,0.23,1.14,21.352,22.407,23.092,70716.46,69896.46,80062.49,2.55
2015-12-29,20.29,20.8,20.2,20.2,89603.78,-1.06,-4.99,21.786,22.756,23.152,76889.57,69354.4,88028.96,4.15
2015-12-28,22.01,22.25,21.26,21.26,75593.09,-1.12,-5.0,22.504,23.128,23.275,70959.3,66077.81,87010.16,3.5
2015-12-25,22.24,22.91,22.38,22.18,47131.02,-0.11,-0.49,22.888,23.28,23.291,69784.0,67807.17,90105.48,2.18
2015-12-24,22.59,23.2,22.49,21.47,86139.92,-0.11,-0.49,23.2,23.43,23.199,71903.27,69932.17,97615.19,3.99
2015-12-23,23.51,23.79,22.6,22.6,85980.06,-1.19,-5.0,23.462,23.646,23.095,69076.46,70675.36,93567.1,3.98
2015-12-22,23.9,24.3,23.79,23.23,59952.41,0.61,2.63,23.726,23.829,22.937,61819.22,75487.02,90053.94,2.78
2015-12-21,23.57,24.0,23.18,22.95,69716.59,-0.76,-3.17,23.752,23.963,22.673,61196.33,88675.01,89618.52,3.23
