date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,12.05,12.4,12.07,11.87,106574.46,0.0,0.0,11.972,12.007,12.667,134191.47,190981.27,223583.16,1.7
2016-02-04,12.15,12.45,12.04,12.01,163676.2,0.21,1.77,11.928,12.054,12.783,150638.87,206311.86,221110.88,2.62
2016-02-03,11.87,11.9,11.88,11.45,134650.2,-0.18,-1.49,11.784,12.134,12.982,158908.86,233104.47,222332.09,2.15
2016-02-02,11.77,12.31,12.08,11.65,121216.47,0.24,2.03,11.77,12.298,13.169,182326.37,221775.4,230005.35,1.94
2016-02-01,11.88,12.44,11.79,11.6,144840.02,-0.07,-0.59,11.744,12.319,13.345,206682.97,211072.27,232818.55,2.32
2016-01-29,11.6,12.0,11.85,11.41,188811.44,0.41,3.58,12.042,12.257,13.608,247771.08,231610.88,239826.18,3.02
2016-01-28,11.44,11.9,11.32,10.65,205026.16,-0.48,-4.07,12.18,12.314,13.878,261984.85,252340.98,246921.74,3.28
2016-01-27,12.02,12.21,11.81,10.76,251737.77,-0.14,-1.17,12.484,12.525,14.199,307300.09,262032.33,254381.4,4.03
2016-01-26,12.6,12.96,11.95,11.95,242999.48,-1.33,-10.02,12.826,12.842,14.466,261224.44,253001.23,263626.83,3.89
2016-01-25,13.0,13.79,13.28,12.8,350280.53,0.74,5.9,12.894,13.114,14.714,215461.56,255854.01,266345.2,5.6
2016-01-22,13.09,13.28,12.54,12.34,259880.31,-0.3,-2.34,12.472,13.326,14.914,215450.68,256185.04,269633.96,4.16
2016-01-21,13.64,13.64,12.84,12.75,431602.34,-0.68,-5.03,12.448,13.512,15.147,242697.1,235909.91,285684.78,6.9
2016-01-20,13.52,13.52,13.52,13.52,21359.52,1.23,10.01,12.566,13.829,15.369,216764.58,211559.7,315657.6,0.34
2016-01-19,12.29,12.29,12.29,12.29,14185.09,1.12,10.03,12.858,14.04,15.478,244778.02,238235.29,316448.96,0.23
2016-01-15,12.11,12.55,11.17,11.17,350226.16,-1.24,-9.99,13.334,14.371,15.578,296246.46,254564.84,315831.24,5.6
2016-01-14,12.09,12.55,12.42,12.09,396112.41,-1.01,-7.52,14.18,14.959,15.668,296919.4,248041.49,298785.09,6.33
2016-01-13,15.1,15.27,13.43,13.43,301939.72,-1.49,-9.99,14.576,15.441,15.637,229122.71,241502.51,303449.76,4.83
2016-01-12,14.6,15.33,14.98,14.54,161426.7,0.2,1.35,15.092,15.872,15.621,206354.82,246730.47,306873.69,2.58
2016-01-11,15.46,15.78,14.67,14.5,271527.31,-0.76,-4.92,15.222,16.089,15.601,231692.56,274252.43,323877.27,4.34
2016-01-08,14.68,15.8,15.4,13.33,353590.84,1.0,6.94,15.408,16.313,15.681,212883.22,276836.39,341154.7,5.65
2016-01-07,15.8,15.8,14.4,14.4,57129.0,-1.6,-10.0,15.738,16.501,15.691,199163.58,283082.87,354292.27,0.91
2016-01-06,15.71,16.18,16.01,15.48,188100.27,0.39,2.5,16.306,16.781,15.679,253882.3,335459.66,375534.5,3.01
2016-01-05,14.88,15.98,15.63,14.36,288115.38,0.15,0.97,16.652,16.908,15.658,287106.11,419755.5,383571.04,4.61
