date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,27.74,27.74,27.19,27.1,15718.93,-0.3,-1.09,26.78,26.716,26.262,24485.8,37221.41,37089.25,1.09
2016-02-04,27.2,27.9,27.49,27.0,26737.37,0.52,1.93,26.5,26.637,26.355,27190.64,38042.78,38965.45,1.85
2016-02-03,26.4,26.99,26.97,25.95,21716.83,0.12,0.45,26.044,26.408,26.462,28771.53,38282.77,38001.49,1.5
2016-02-02,25.43,27.45,26.85,25.43,37286.35,1.45,5.71,25.93,26.446,26.757,32252.07,40416.3,39713.58,2.58
2016-02-01,25.18,25.99,25.4,24.4,20969.5,-0.39,-1.51,25.924,26.525,27.014,40417.45,42157.59,40413.99,1.45
2016-01-29,24.24,26.29,25.79,24.24,29243.14,0.58,2.3,26.652,26.533,27.446,49957.02,43014.56,40610.86,2.02
2016-01-28,26.58,26.6,25.21,24.58,34641.81,-1.19,-4.51,26.774,26.382,28.047,48894.91,42546.61,40322.89,2.4
2016-01-27,26.65,27.25,26.4,24.56,39119.55,-0.42,-1.57,26.772,26.379,28.659,47794.01,44218.02,40210.07,2.71
2016-01-26,28.47,28.47,26.82,26.4,78113.23,-2.22,-7.64,26.962,26.184,29.25,48580.53,42886.79,39840.18,5.4
2016-01-25,29.04,29.04,29.04,29.0,68667.35,2.64,10.0,27.126,26.052,29.809,43897.73,40321.49,40126.26,4.75
2016-01-22,26.0,26.45,26.4,24.6,23932.63,1.2,4.76,26.414,25.808,30.258,36072.1,36957.1,39870.78,1.66
2016-01-21,26.88,27.78,25.2,25.0,29137.28,-2.15,-7.86,25.99,26.073,30.69,36198.31,39888.12,40126.46,2.02
2016-01-20,27.5,28.47,27.35,26.71,43052.16,-0.29,-1.05,25.986,26.515,31.133,40642.04,37720.21,39697.92,2.98
2016-01-19,25.48,28.03,27.64,25.02,54699.24,2.16,8.48,25.406,27.068,31.52,37193.04,39010.86,38974.99,3.78
