date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-01-27,8.42,9.18,8.87,7.8,143296.19,0.45,5.34,8.94,8.752,9.35,212445.51,200232.88,216825.62,2.17
2016-01-26,9.2,9.28,8.42,8.42,182848.73,-0.94,-10.04,8.926,8.722,9.472,230208.69,206077.59,220148.57,2.77
2016-01-25,9.08,9.45,9.36,8.95,186378.31,0.31,3.42,8.98,8.74,9.606,228176.41,210252.88,220376.7,2.82
2016-01-22,9.09,9.19,9.05,8.82,195400.06,0.05,0.56,8.778,8.647,9.71,223343.37,211642.04,220622.93,2.96
2016-01-21,8.4,9.38,9.0,8.4,354304.25,0.2,2.27,8.598,8.679,9.817,219469.39,215095.52,223502.03,5.37
2016-01-20,8.69,8.95,8.8,8.42,232112.12,0.11,1.27,8.564,8.729,9.948,188020.25,184992.49,219692.74,3.52
2016-01-19,8.35,8.75,8.69,8.24,172687.3,0.34,4.07,8.518,8.905,10.112,181946.49,180560.32,225393.94,2.62
2016-01-18,7.95,8.52,8.35,7.85,162213.14,0.2,2.45,8.5,9.068,10.265,192329.36,194784.28,228209.73,2.46
2016-01-15,8.91,8.91,8.15,8.07,176030.16,-0.68,-7.7,8.516,9.292,10.443,199940.71,199470.21,237358.58,2.67
2016-01-14,8.0,8.88,8.83,7.97,197058.55,0.26,3.03,8.76,9.645,10.641,210721.64,215818.09,249822.08,2.98
2016-01-13,8.6,8.7,8.57,8.33,201743.31,-0.03,-0.35,8.894,9.948,10.788,181964.73,233418.37,258953.9,3.06
2016-01-12,8.17,8.74,8.6,7.88,224601.64,0.17,2.02,9.292,10.221,10.944,179174.14,234219.54,266347.57,3.4
2016-01-11,9.37,9.37,8.43,8.43,200269.88,-0.94,-10.03,9.636,10.472,11.087,197239.21,230500.52,269741.35,3.03
2016-01-08,9.9,10.1,9.37,8.68,229934.8,-0.13,-1.37,10.068,10.772,11.223,198999.72,229603.82,282168.16,3.48
2016-01-07,10.36,10.4,9.5,9.5,53274.0,-1.06,-10.04,10.53,10.954,11.35,220914.54,231908.55,288873.31,0.81
2016-01-06,10.66,10.7,10.56,10.26,187790.38,0.24,2.33,11.002,11.167,11.482,284872.01,254393.0,305918.26,2.84
2016-01-05,10.01,10.9,10.32,9.66,314926.97,-0.27,-2.55,11.15,11.318,11.581,289264.94,270227.57,328143.04,4.77
2016-01-04,11.96,11.97,10.59,10.51,209072.45,-1.09,-9.33,11.308,11.461,11.69,263761.83,261635.17,337206.87,3.17
