date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,9.25,9.25,8.98,8.98,55428.92,-0.23,-2.5,8.908,8.882,9.291,58907.52,61429.4,73731.69,2.79
2016-02-04,9.1,9.25,9.21,9.04,76088.34,0.2,2.22,8.846,8.953,9.357,63020.92,62821.28,76340.56,3.83
2016-02-03,8.8,9.05,9.01,8.63,56453.08,0.11,1.24,8.642,8.973,9.423,57926.29,62074.35,73830.42,2.84
2016-02-02,8.5,8.94,8.9,8.41,61832.2,0.46,5.45,8.58,9.071,9.557,61021.42,66116.07,76029.55,3.12
2016-02-01,8.57,8.73,8.44,8.27,44735.06,-0.23,-2.65,8.574,9.201,9.682,62148.43,68738.65,80741.5,2.25
2016-01-29,8.17,8.79,8.67,8.0,75995.93,0.48,5.86,8.856,9.32,9.873,63951.27,71378.67,84365.91,3.83
2016-01-28,8.6,8.72,8.19,8.04,50615.16,-0.51,-5.86,9.06,9.382,10.12,62621.63,71717.97,89239.55,2.55
2016-01-27,9.0,9.0,8.7,8.2,71928.74,-0.17,-1.92,9.304,9.541,10.394,66222.41,74909.93,92376.34,3.62
2016-01-26,9.65,9.78,8.87,8.87,67467.24,-0.98,-9.95,9.562,9.603,10.639,71210.73,75665.88,94779.22,3.4
2016-01-25,9.81,10.05,9.85,9.7,53749.3,0.16,1.65,9.828,9.719,10.84,75328.87,78044.86,96560.79,2.71
2016-01-22,9.6,9.85,9.69,9.1,69347.7,0.28,2.98,9.784,9.7,11.002,78806.06,86033.99,96835.88,3.49
2016-01-21,9.79,10.19,9.41,9.41,68619.09,-0.58,-5.81,9.704,9.761,11.165,80814.32,89859.84,97394.34,3.46
2016-01-20,10.15,10.26,9.99,9.78,96870.32,-0.21,-2.06,9.778,9.872,11.35,83597.44,85586.5,98618.28,4.88
2016-01-19,9.5,10.2,10.2,9.5,88057.92,0.57,5.92,9.644,10.042,11.533,80121.03,85943.02,99318.18,4.44
2016-01-18,9.1,9.8,9.63,9.1,71135.25,0.34,3.66,9.61,10.163,11.694,80760.85,92744.36,99560.92,3.58
2016-01-15,9.66,9.92,9.29,9.13,79389.01,-0.49,-5.01,9.616,10.425,11.876,93261.93,97353.16,101490.86,4.0
2016-01-14,8.98,9.9,9.78,8.8,82534.68,0.46,4.94,9.818,10.857,12.09,98905.37,106761.14,106516.24,4.16
2016-01-13,10.05,10.28,9.32,9.3,79488.29,-0.71,-7.08,9.966,11.246,12.247,87575.56,109842.75,108615.33,4.01
2016-01-12,9.7,10.18,10.03,9.5,91257.0,0.37,3.83,10.44,11.674,12.406,91765.01,113892.56,108246.72,4.6
2016-01-11,10.5,10.9,9.66,9.62,133640.67,-0.64,-6.21,10.716,11.96,12.528,104727.86,115076.72,106509.78,6.73
2016-01-08,10.59,10.79,10.3,9.73,107606.19,-0.22,-2.09,11.234,12.304,12.653,101444.38,107637.76,103182.82,5.42
2016-01-07,11.4,11.46,10.52,10.52,25885.65,-1.17,-10.01,11.896,12.568,12.761,114616.9,104928.83,102854.94,1.3
2016-01-06,11.42,11.76,11.69,11.12,100435.53,0.28,2.45,12.526,12.828,12.849,132109.93,111650.07,105838.19,5.06
2016-01-05,11.45,11.98,11.41,11.03,156071.28,-0.84,-6.86,12.908,13.024,12.873,136020.1,112693.35,104950.14,7.86
2016-01-04,13.42,13.51,12.25,12.25,117223.26,-1.36,-9.99,13.204,13.224,12.938,125425.57,106377.49,102255.37,5.91
2015-12-31,13.55,14.19,13.61,13.5,173468.8,-0.06,-0.44,13.374,13.327,12.95,113831.14,105628.56,101750.5,8.74
2015-12-30,13.53,13.8,13.67,13.44,113350.78,0.07,0.52,13.24,13.323,12.886,95240.76,106271.34,96773.43,5.71
2015-12-29,12.8,13.64,13.6,12.72,119986.39,0.71,5.51,13.13,13.247,12.809,91190.21,107387.92,95052.57,6.05
2015-12-28,13.1,13.45,12.89,12.8,103098.61,-0.21,-1.6,13.14,13.137,12.742,89366.59,102600.89,96343.02,5.2
2015-12-25,12.95,13.28,13.1,12.92,59251.12,0.16,1.24,13.244,13.096,12.683,87329.41,97942.84,96954.62,2.99
2015-12-24,13.1,13.1,12.94,12.71,80516.91,-0.18,-1.37,13.28,13.002,12.623,97425.98,98727.87,101279.97,4.06
2015-12-23,13.65,13.73,13.12,13.1,93098.0,-0.53,-3.88,13.406,12.953,12.637,117301.91,100781.05,104725.6,4.69
2015-12-22,13.47,13.74,13.65,13.25,110868.33,0.24,1.79,13.364,12.87,12.669,123585.64,100026.31,108098.13,5.59
2015-12-21,13.35,13.48,13.41,13.15,92912.67,0.13,0.98,13.134,12.722,12.653,115835.19,97206.94,108238.58,4.68
2015-12-18,13.49,13.57,13.28,13.13,109733.98,-0.29,-2.14,12.948,12.651,12.625,108556.28,98133.25,110552.8,5.53
2015-12-17,12.93,13.85,13.57,12.93,179896.56,0.66,5.11,12.724,12.573,12.627,100029.77,97872.44,113126.2,9.07
2015-12-16,12.55,13.17,12.91,12.53,124516.65,0.41,3.28,12.5,12.448,12.611,84260.19,87275.53,111515.38,6.27
2015-12-15,12.55,12.65,12.5,12.35,72116.1,0.02,0.16,12.376,12.37,12.608,76466.99,82717.22,113024.47,3.63
2015-12-14,11.9,12.5,12.48,11.8,56518.1,0.32,2.63,12.31,12.346,12.628,78578.69,90085.15,119035.93,2.85
2015-12-11,12.21,12.35,12.16,11.88,67101.42,-0.29,-2.33,12.354,12.269,12.674,87710.23,95966.4,124969.41,3.38
2015-12-10,12.33,12.7,12.45,12.15,101048.7,0.16,1.3,12.422,12.243,12.738,95715.11,103832.06,136834.64,5.09
2015-12-09,12.03,12.5,12.29,11.88,85550.64,0.12,0.99,12.396,12.32,12.835,90290.87,108670.16,149339.83,4.31
2015-12-08,12.61,12.69,12.17,12.09,82674.57,-0.53,-4.17,12.364,12.467,12.895,88967.44,116169.94,154776.98,4.17
2015-12-07,12.6,12.77,12.7,12.32,102175.81,0.2,1.6,12.382,12.583,12.961,101591.62,119270.22,161405.17,5.15
2015-12-04,12.33,12.74,12.5,12.33,107125.83,0.18,1.46,12.184,12.599,13.007,104222.58,122972.35,169200.1,5.4
2015-12-03,12.17,12.45,12.32,12.07,73927.48,0.19,1.57,12.064,12.681,13.054,111949.01,128379.96,175755.6,3.73
2015-12-02,12.06,12.53,12.13,11.63,78933.53,-0.13,-1.06,12.244,12.774,13.1,127049.44,135755.24,189265.08,3.98
