2004-07-06,5439.1484万股
2004-07-21,7839.1484万股
2005-06-01,11758.7226万股
2005-08-09,11758.7226万股
2007-08-09,11758.7226万股
2008-04-16,18813.9561万股
2008-08-11,18813.9561万股
2008-12-31,18813.9561万股
2009-06-30,18813.9561万股
2009-08-10,18813.9561万股
2009-12-31,18813.9561万股
2010-02-26,18813.9561万股
2010-03-17,21083.9561万股
2010-04-30,21083.9561万股
2010-05-11,29517.5385万股
2011-03-17,29517.5385万股
2011-06-30,29517.5385万股
2012-06-30,29517.5385万股
2013-03-25,33698.5385万股
2013-06-30,33698.5385万股
2014-03-25,33698.5385万股
2014-09-30,33698.5385万股
2015-05-08,67397.077万股
2015-08-04,67397.077万股
2015-09-02,75679.1003万股
2015-09-24,75679.1003万股
2015-09-30,75679.1003万股
