2007-11-22,4290万股
2007-12-12,5740万股
2008-03-12,5740万股
2008-05-26,7462万股
2008-06-30,7462万股
2008-12-12,7462万股
2008-12-31,7462万股
2010-12-13,7462万股
2011-05-27,11193万股
2011-12-12,11193万股
2011-12-31,11193万股
2012-02-07,11193万股
2012-02-09,11396万股
2012-12-12,11396万股
2012-12-31,11396万股
2013-02-18,11396万股
2013-06-30,11396万股
2013-08-30,11333万股
2013-12-31,11333万股
2014-01-10,11333万股
2014-06-30,11333万股
2014-09-30,34949.3088万股
2014-12-11,34949.3088万股
2014-12-12,34869.3088万股
2014-12-31,34869.3088万股
2015-02-06,34869.3088万股
2015-02-11,34869.3088万股
2015-03-10,34869.3088万股
2015-03-17,87173.272万股
2015-05-11,87173.272万股
2015-05-14,87173.272万股
2015-06-30,87173.272万股
2015-09-28,87173.272万股
2015-09-30,87173.272万股
2015-12-31,87173.272万股
2016-01-26,87173.272万股
2016-02-03,95523.272万股
