1996-04-25,8000万股
1996-06-18,11200万股
1997-05-21,14560万股
1997-09-12,16644.37万股
1999-04-27,18571.16万股
2000-12-08,18571.1578万股
2008-06-30,18571.1578万股
2008-11-13,18571.1578万股
2009-12-31,18571.1578万股
2010-06-30,18571.1578万股
2010-12-31,18571.1578万股
2011-01-31,18571.1578万股
2011-06-30,18571.1578万股
2011-08-18,55713.4734万股
2011-12-31,55713.4734万股
2012-06-30,55713.4734万股
2012-12-31,55713.4734万股
2013-01-18,55713.4734万股
2013-06-30,55713.4734万股
2013-09-23,55713.4734万股
2014-08-26,55713.4734万股
2015-07-08,55713.4734万股
2015-11-30,106187.4665万股
2015-12-31,106187.4665万股
2016-01-15,106187.4665万股
