1997-06-26,47116.0001万股
1999-11-25,67616.0001万股
2000-01-25,67616.0001万股
2000-07-13,72457.2801万股
2000-07-18,73025.2801万股
2002-11-25,73025.2801万股
2004-01-30,73025.2801万股
2006-06-30,353025.2801万股
2006-09-29,353025.2801万股
2007-10-08,353025.2801万股
2009-03-23,353025.2801万股
2009-09-29,353025.2801万股
2010-02-25,412549.0895万股
2010-06-30,412549.0895万股
2012-08-13,609109.0895万股
2012-12-31,609109.0895万股
2013-02-25,609109.0895万股
2013-06-13,1199745.8589万股
2013-06-18,1218218.179万股
2013-08-13,1218218.179万股
