1997-02-25,6300万股
1997-03-25,7429.25万股
1997-08-21,13372.65万股
1998-11-02,20058.975万股
2000-01-04,21746.17万股
2000-03-17,21746.17万股
2006-08-03,18661.2758万股
2006-08-04,18661.2758万股
2007-08-08,18661.2758万股
2008-08-07,18661.2758万股
2008-12-31,18661.2758万股
2009-06-30,18661.2758万股
2009-08-10,18661.2758万股
2009-08-13,18661.2758万股
2010-06-30,18661.2758万股
2010-12-31,18661.2758万股
2011-06-30,18661.2758万股
2012-01-20,48109.4588万股
2012-03-08,48109.4588万股
2012-06-30,48109.4588万股
2012-12-31,48109.4588万股
2013-02-26,48109.4588万股
2014-04-11,55968.0049万股
2015-04-13,55968.0049万股
2015-05-06,55968.0049万股
2015-05-18,55968.0049万股
2015-06-30,55968.0049万股
