1993-10-12,7412万股
1994-01-03,9882万股
1994-07-19,19410.86万股
1994-11-24,21839.22万股
1995-03-31,21839.22万股
2000-04-14,21839.22万股
2002-10-22,28390.9859万股
2006-09-28,34470.8339万股
2007-09-28,34470.834万股
2008-01-02,34470.834万股
2008-06-30,34470.834万股
2008-08-13,34470.834万股
2008-10-15,34470.834万股
2008-12-31,34470.834万股
2009-04-28,34470.834万股
2009-06-30,34470.834万股
2009-11-09,34470.834万股
2009-12-31,34470.834万股
2010-02-09,34470.834万股
2010-02-10,34470.834万股
2010-06-30,34470.834万股
2010-09-06,34470.834万股
2011-06-30,34470.834万股
2012-03-14,34470.834万股
2013-06-30,34470.834万股
2013-12-31,34470.834万股
2014-01-06,34470.834万股
2014-06-30,34470.834万股
2014-12-31,34470.834万股
2015-05-28,34470.834万股
2015-06-02,34470.834万股
2015-09-30,34470.834万股
