1993-06-10,5719万股
1993-06-28,8578.5万股
1993-11-05,9448.23万股
1994-04-25,14172.345万股
1994-10-31,14172.345万股
1995-05-22,18424.0485万股
1995-09-25,19594.2702万股
1996-12-09,25472.5513万股
2001-03-27,40756.0821万股
2002-03-27,45239.4567万股
2003-08-21,50074.6583万股
2004-06-10,100149.3166万股
2006-03-15,100149.3166万股
2007-03-15,100149.3166万股
2008-05-14,200298.6332万股
2009-04-21,200298.6332万股
2009-09-15,200298.6332万股
2011-04-26,200298.6332万股
2011-06-30,200298.6332万股
2012-04-20,200298.6332万股
2013-04-22,200298.6332万股
2015-03-31,244266.5932万股
2015-04-28,250861.7532万股
