2003-02-17,6500万股
2003-03-04,10000万股
2004-05-10,18000万股
2004-12-31,18000万股
2005-04-25,23400万股
2005-08-16,23400万股
2006-05-31,23375万股
2006-06-30,23096.5627万股
2006-07-31,23017.4053万股
2006-09-20,23017.4053万股
2007-08-16,23017.4053万股
2008-05-14,29922.6269万股
2008-08-18,29922.6269万股
2010-05-05,44883.9404万股
2011-05-11,53860.7285万股
2012-07-09,54744.7485万股
2013-03-13,54782.5485万股
2013-04-03,54795.1485万股
2013-04-18,71218.5731万股
2013-05-09,77548.5731万股
2013-05-23,77548.5731万股
2013-07-05,78530.2271万股
2014-09-15,78565.3271万股
2015-03-13,78588.7271万股
2015-07-03,78588.7271万股
2015-08-31,79313.7771万股
