2005-04-13,7000万股
2005-05-23,10000万股
2005-08-23,10000万股
2005-11-25,10000万股
2006-05-15,16000万股
2006-11-27,16000万股
2007-06-08,20000万股
2007-11-26,20000万股
2007-12-28,20000万股
2008-03-26,20446万股
2008-12-31,20446万股
2009-06-12,20892万股
2009-07-17,25070.4万股
2009-10-29,25605.6万股
2009-12-09,25605.6万股
2009-12-31,25605.6万股
2010-05-14,27793.6万股
2010-12-31,27793.6万股
2011-05-17,27793.6万股
2011-05-27,41690.4万股
2011-06-30,41690.4万股
2012-06-30,41690.4万股
2012-10-16,41690.4万股
2012-10-17,41690.4万股
2012-12-31,41690.4万股
2013-06-30,41690.4万股
2013-12-31,41690.4万股
2014-06-30,41690.4万股
2014-08-12,41690.4万股
2015-06-30,41690.4万股
2015-08-05,41690.4万股
2015-08-06,41690.4万股
