2001-02-20,19000万股
2001-03-15,27000万股
2006-06-09,16755.2万股
2006-07-24,17525.9392万股
2008-05-21,18055.9392万股
2008-05-28,21667.127万股
2008-07-24,21667.127万股
2008-12-31,21703.127万股
2009-01-06,21703.127万股
2009-05-22,32554.6905万股
2009-07-24,32554.6905万股
2010-04-15,42321.0977万股
2010-04-28,42321.0977万股
2010-05-21,42303.2064万股
2011-04-08,42303.2064万股
2011-06-21,42301.1004万股
2012-04-13,42301.1004万股
2012-06-21,44836.1004万股
2012-09-24,44835.0474万股
2013-05-28,67252.5711万股
2013-06-07,67252.5711万股
2013-07-24,67244.3211万股
2014-06-09,67244.3211万股
2014-09-03,67236.6711万股
2015-06-08,67236.6711万股
2015-09-18,67403.2111万股
2015-12-07,67403.2111万股
