1996-05-14,5997.75万股
1996-05-28,7997.75万股
1997-03-03,10397.075万股
1998-01-19,11951.65万股
1999-05-14,11951.65万股
2001-01-12,11951.6464万股
2008-06-26,23446.1856万股
2008-07-08,24618.4949万股
2008-12-31,24618.4949万股
2009-09-07,24618.4949万股
2009-09-29,27768.4949万股
2009-12-31,27768.4949万股
2010-03-17,55536.9898万股
2010-07-16,55536.9898万股
2010-07-21,55536.9898万股
2010-09-20,55536.9898万股
2010-09-29,55536.9898万股
2010-10-13,65636.9898万股
2011-05-24,144401.3776万股
2011-07-12,144401.3776万股
2011-10-13,144401.3776万股
2011-12-31,144401.3776万股
2012-06-30,144401.3776万股
2012-12-31,144401.3776万股
2013-03-20,144401.3776万股
2013-07-09,144401.3776万股
2014-01-28,159538.9922万股
2014-07-07,239308.4883万股
2014-08-22,239308.4883万股
2015-01-28,239308.4883万股
2015-12-14,254901.558万股
