1992-11-08,4830万股
1994-09-12,6440万股
1995-03-27,7728万股
1995-09-04,8694万股
1996-04-16,8694万股
1996-04-22,10626万股
1996-09-12,13813.8万股
1996-12-25,15431.2704万股
1997-04-04,27776.2867万股
1998-04-07,37775.7499万股
1998-08-19,43396.1079万股
1999-04-30,69433.7727万股
2001-04-10,84361.4436万股
2001-06-01,101233.7323万股
2002-05-21,111357.1056万股
2003-04-22,115811.3898万股
2004-05-21,127392.5288万股
2006-08-28,189814.8679万股
2006-08-28,189814.8679万股
2007-08-28,189814.8679万股
2008-08-28,189814.8679万股
2009-09-02,189814.8679万股
