1993-11-18,20000万股
1994-07-14,25500万股
1994-07-18,25500万股
1995-03-22,27413.8909万股
1995-08-17,30155.2799万股
1996-12-31,31193.9804万股
1997-10-07,32753.6793万股
2000-10-19,32753.6793万股
2004-06-23,36342.783万股
2004-10-21,47245.6179万股
2006-03-17,47245.6179万股
2008-03-19,47245.6179万股
2008-12-31,47245.6265万股
2009-03-17,47432.0345万股
2009-03-19,47432.0345万股
2009-03-31,47432.0353万股
2009-05-18,49315.0612万股
2009-05-22,49571.3674万股
2009-06-02,50498.1893万股
2009-06-03,60597.8271万股
2009-06-11,62409.7152万股
2009-06-17,64197.3902万股
2009-06-19,65016.1424万股
2010-12-31,75016.1424万股
2011-01-24,75016.1424万股
2011-05-27,112524.2136万股
2011-06-30,112524.2136万股
2011-12-31,112524.2136万股
2012-02-06,112524.2136万股
2013-12-31,112524.2136万股
2014-01-22,112524.2136万股
2014-01-28,112524.2136万股
2014-06-30,112524.2136万股
2015-06-30,112524.2136万股
2015-12-31,112524.2136万股
