2010-02-05,5000万股
2010-03-05,6680万股
2010-06-07,6680万股
2011-03-07,6680万股
2011-05-20,6680万股
2011-05-27,10020万股
2011-12-06,10020万股
2012-04-17,10020万股
2012-04-18,10314万股
2012-11-19,12679.4595万股
2012-12-31,12679.4595万股
2013-04-11,12679.4595万股
2013-04-12,12679.4595万股
2013-04-15,12712.4595万股
2013-05-02,12712.4595万股
2013-05-06,25424.919万股
2013-05-20,25424.919万股
2013-06-13,25424.919万股
2013-11-14,25424.919万股
2013-11-19,25424.919万股
2013-12-03,25413.719万股
2014-04-16,25413.719万股
2014-04-22,25413.719万股
2014-08-26,25413.719万股
2014-09-10,26113.719万股
2014-12-26,26112.119万股
2015-03-20,26112.119万股
2015-03-24,26112.119万股
2015-03-31,26162.119万股
2015-05-11,26162.119万股
2015-05-19,52324.238万股
2015-09-21,52324.238万股
