1997-06-06,11000万股
1997-06-26,17000万股
1997-12-29,17000万股
1999-09-03,22100万股
1999-10-29,33150万股
2000-12-13,39150万股
2001-03-13,39150万股
2001-06-30,39150万股
2005-05-18,62640万股
2006-05-09,62640万股
2007-05-18,62640万股
2008-01-17,99669.02万股
2008-02-25,112619.02万股
2008-05-15,112619.02万股
2008-12-31,112619.02万股
2009-02-26,112619.02万股
2009-05-11,112619.02万股
2009-05-18,247761.844万股
2009-12-31,247761.844万股
2010-06-30,247761.844万股
2010-12-31,247761.844万股
2011-04-29,247761.844万股
2011-05-05,247761.844万股
2011-12-31,247761.844万股
2012-06-30,247761.844万股
2012-11-15,265383.4509万股
2012-12-31,265383.4509万股
2013-06-30,265383.4509万股
2014-12-31,265383.4509万股
2015-03-10,265383.4509万股
2015-03-13,265383.4509万股
2015-08-06,265383.4509万股
2015-08-10,276864.5071万股
2015-11-16,276864.5071万股
2015-12-31,276864.5071万股
