1996-11-24,4353万股
1996-12-06,6303万股
1997-06-18,11345.4万股
1998-08-19,14749.02万股
1999-04-23,16723.26万股
1999-11-25,16723.26万股
2006-09-01,20276.028万股
2007-06-30,20276.028万股
2007-09-03,20276.028万股
2008-09-25,20276.028万股
2009-09-30,20276.028万股
2010-12-31,20276.028万股
2011-06-30,20276.028万股
2011-12-09,20276.028万股
2011-12-31,20276.028万股
2012-06-30,20276.028万股
2012-12-31,20276.028万股
2013-06-30,20276.028万股
2013-12-31,20276.028万股
2014-06-30,20276.028万股
2014-12-18,20276.028万股
2014-12-31,20276.028万股
2015-06-30,20276.028万股
2015-10-08,30914.2405万股
2015-12-23,34101.9799万股
