2012-04-12,7500万股
2014-01-29,8460万股
2014-05-29,13536万股
2015-02-02,13536万股
2015-03-27,14143.317万股
2015-04-16,14319.3882万股
2015-05-28,35798.4705万股
2015-06-30,35798.4705万股
2015-09-30,35945.7175万股
2015-12-23,35971.0956万股
2016-01-04,36009.8286万股
2016-01-15,36010.2986万股
2016-01-19,36403.8986万股
2016-01-26,36405.4686万股
2016-01-29,36405.4686万股
2016-03-24,36407.4286万股
2016-03-28,36407.4286万股
2016-03-31,36408.7785万股
2016-05-05,36409.6355万股
2016-05-20,36410.4555万股
2016-05-24,36410.4555万股
