2007-10-12,5556.8万股
2007-11-01,7456.8万股
2008-02-01,7456.8万股
2008-04-15,14913.6万股
2008-11-03,14913.6万股
2008-12-31,14913.6万股
2009-06-03,22370.4万股
2009-10-30,26494.65万股
2010-06-30,26494.65万股
2010-10-27,26494.65万股
2010-11-01,26494.65万股
2010-12-31,26494.65万股
2011-04-07,34443.045万股
2011-06-30,34443.045万股
2011-12-31,34443.045万股
2012-03-27,34443.045万股
2012-04-09,58553.1765万股
2012-12-31,58553.1765万股
2013-05-20,58553.1765万股
2013-05-28,76119.1294万股
2013-06-30,76119.1294万股
2013-12-31,76119.1294万股
2014-06-30,76119.1294万股
2015-01-05,76119.1294万股
2015-02-17,76119.1294万股
2015-06-30,76119.1294万股
2016-02-05,76119.1294万股
