1993-11-24,6604万股
1994-04-08,8104万股
1994-11-04,8104万股
1995-04-25,10535.2万股
1995-10-20,11588.72万股
2000-06-06,11588.72万股
2002-12-31,11588.72万股
2004-05-01,11588.72万股
2007-01-16,15000.656万股
2008-01-21,15000.656万股
2008-06-30,15000.656万股
2008-12-31,15000.656万股
2009-06-30,15000.656万股
2012-06-30,15000.656万股
2012-08-29,15000.656万股
2012-11-30,18895.3707万股
2014-05-29,56710.4959万股
2014-09-25,61927.8871万股
2014-12-31,61927.8871万股
2015-06-01,61927.8871万股
2015-06-03,61927.8871万股
2015-09-21,61927.8871万股
2015-09-25,61927.8871万股
