2009-09-14,6600万股
2009-10-30,8800万股
2009-12-31,8800万股
2010-02-01,8800万股
2010-05-12,8800万股
2010-05-18,13200万股
2010-10-27,13200万股
2010-11-01,13200万股
2010-12-31,13200万股
2011-05-18,13200万股
2011-05-23,13200万股
2011-06-08,19800万股
2011-06-30,19800万股
2011-10-27,19800万股
2011-11-01,19800万股
2012-05-29,19800万股
2012-06-01,19800万股
2012-09-13,19833万股
2013-01-11,19833万股
2013-01-15,19833万股
2013-05-23,19833万股
2013-06-30,19898.674万股
2013-09-30,19898.674万股
2013-12-31,19925.04万股
2014-01-13,19906.89万股
2014-02-25,19907.81万股
2014-03-31,19907.81万股
2014-04-03,39815.62万股
2014-05-15,39828.13万股
2014-05-20,39828.13万股
2015-03-31,39828.13万股
2015-05-28,39828.13万股
2015-06-26,39938.09万股
2015-06-30,39938.09万股
2015-09-30,39954.35万股
2015-10-30,39959万股
2015-11-20,42693.731万股
2015-12-23,42693.731万股
2015-12-31,42709.3711万股
2016-03-04,42721.8347万股
2016-03-11,42721.8347万股
