1996-11-28,18711.08万股
1997-06-10,20582.1847万股
2001-12-31,20582.1847万股
2002-12-31,20582.1847万股
2004-12-31,20582.1847万股
2006-08-24,25004.1847万股
2007-08-27,25004.1847万股
2007-10-09,25004.1847万股
2007-11-19,25004.1847万股
2008-09-23,25004.1847万股
2009-09-30,25004.1847万股
2010-02-10,25004.1847万股
2011-08-23,115854.0051万股
2012-08-28,115854.0051万股
2013-08-14,115854.0051万股
2014-04-21,115854.0051万股
2014-06-30,115854.0051万股
2014-09-11,115854.0051万股
2014-11-10,115854.0051万股
2014-12-15,115854.0051万股
2014-12-23,137854.0051万股
2015-04-13,137854.0051万股
2015-04-29,413562.0153万股
2015-06-11,413562.0153万股
2015-06-30,413562.0153万股
2015-12-21,413562.0153万股
2015-12-23,413562.0153万股
2015-12-29,432706.0153万股
