2008-04-28,5000万股
2008-05-20,6680万股
2008-08-20,6680万股
2009-05-20,6680万股
2009-12-31,6680万股
2010-04-28,6680万股
2010-05-07,13360万股
2010-07-19,13954.02万股
2010-12-31,13954.02万股
2011-05-20,13954.02万股
2011-05-31,13954.02万股
2011-06-08,27908.04万股
2011-08-02,27908.04万股
2011-12-31,27908.04万股
2012-05-21,27908.04万股
2012-05-29,55816.08万股
2012-08-02,55816.08万股
2012-12-31,55816.08万股
2013-03-06,55816.08万股
2013-03-07,55812.328万股
2013-04-16,111624.656万股
2013-05-31,114613.3167万股
2013-06-30,114613.3167万股
2013-08-02,114613.3167万股
2013-12-31,114613.3167万股
2014-04-28,114613.3167万股
2014-05-06,117059.825万股
2014-06-03,117059.825万股
2014-12-26,117027.075万股
2015-03-19,117027.075万股
2015-05-08,117027.075万股
2015-06-30,117027.075万股
2015-08-12,116033.7257万股
2015-12-23,116033.7257万股
2015-12-24,115989.9502万股
2016-01-08,115989.9502万股
