1998-03-27,7300万股
1998-04-20,12300万股
1998-10-21,12300万股
1999-05-24,19680万股
2000-09-22,29520万股
2001-03-30,31920万股
2005-05-26,31920万股
2006-03-22,31920万股
2006-09-05,31920万股
2006-12-31,31920万股
2007-09-05,31920万股
2008-09-05,31920万股
2009-01-14,44420万股
2010-01-14,44420万股
2010-06-17,56639.48万股
2010-06-29,56639.48万股
2010-06-30,56639.48万股
2011-04-22,113278.96万股
2011-06-17,113278.96万股
2012-01-16,113278.96万股
2013-11-25,114158.96万股
2014-10-15,114103.96万股
2014-11-17,114103.96万股
2014-12-11,114649.835万股
2015-02-03,114634.835万股
2015-09-16,114574.835万股
2015-09-30,114588.585万股
2015-11-16,114588.585万股
2016-01-06,115019.835万股
2016-02-04,115019.835万股
2016-04-18,114997.335万股
