2010-10-08,12600万股
2010-12-09,16800万股
2010-12-31,16800万股
2011-03-09,16800万股
2011-05-13,36960万股
2011-12-09,36960万股
2011-12-31,36960万股
2012-04-06,36960万股
2012-04-13,55440万股
2012-12-31,55440万股
2013-05-21,55440万股
2013-05-23,55821.6万股
2013-08-01,55821.6万股
2013-09-30,55821.6万股
2013-12-27,55781.5万股
2014-01-21,55781.5万股
2014-03-31,55781.5万股
2014-04-03,55781.5万股
2014-05-05,55781.5万股
2014-07-21,55777.5万股
2015-01-15,55777.5万股
2015-05-04,55777.5万股
2015-05-18,55769.02万股
2015-06-30,55769.02万股
2015-08-07,59439.1532万股
2015-08-27,59439.1532万股
2015-09-01,143092.6821万股
2015-12-16,145268.0502万股
2016-02-29,145268.0502万股
