2011-08-23,9000万股
2011-09-09,12000万股
2011-12-09,12000万股
2012-03-29,24000万股
2012-06-30,24000万股
2012-09-10,24000万股
2012-12-31,24000万股
2013-06-30,24000万股
2013-12-31,24000万股
2014-05-14,24000万股
2014-05-23,36000万股
2014-06-30,36000万股
2014-09-03,36000万股
2014-09-09,36000万股
2014-12-31,36000万股
2015-04-01,36000万股
2015-04-02,36965万股
2015-05-15,36965万股
2015-05-28,55447.5万股
2015-06-30,55447.5万股
2015-07-16,55477.5万股
2015-12-31,55477.5万股
2016-02-04,55477.5万股
2016-04-12,55447.5万股
2016-04-15,55495.5万股
2016-05-04,55495.5万股
