1997-02-19,4030万股
1997-03-06,5608万股
1998-07-10,6729.6万股
1999-10-18,10767.36万股
2000-02-21,10767.36万股
2001-04-05,11923.968万股
2005-09-16,11923.968万股
2006-07-20,11923.968万股
2006-11-24,15501.1584万股
2007-07-26,15501.1584万股
2008-10-08,17826.3322万股
2008-12-31,17826.3322万股
2009-07-21,17826.3322万股
2011-04-08,21391.5986万股
2013-01-10,23717.5945万股
2013-03-15,47435.189万股
2014-01-10,47435.189万股
2014-09-25,54162.4617万股
2015-03-19,119157.4157万股
2015-09-25,119157.4157万股
2016-01-11,119157.4157万股
