1994-03-23,7700万股
1994-04-08,8900万股
1994-12-31,8900万股
1995-08-04,11940万股
1995-08-08,12460万股
1996-04-23,15460万股
1996-06-13,20098万股
1997-06-23,26127.4万股
1998-03-09,30927.4万股
1998-07-02,32725.56万股
1998-07-06,34020.14万股
1999-06-30,34020.14万股
2002-06-13,43910.0196万股
2002-06-18,51030.2096万股
2003-12-05,63030.2096万股
2004-06-03,88031.9933万股
2004-06-08,100848.3353万股
2004-12-31,100848.3353万股
2005-03-03,100848.3353万股
2005-04-25,147511.8028万股
2005-04-28,201696.6706万股
2006-05-24,201696.6706万股
2006-07-20,211029.3641万股
2006-07-25,221866.3376万股
2007-06-01,242398.2633万股
2007-06-06,266239.6051万股
2007-09-05,266239.6051万股
2008-07-02,266239.6051万股
2008-12-31,266239.6051万股
2009-06-15,266239.6051万股
2011-12-31,266239.6051万股
2012-12-19,266239.6051万股
2012-12-31,266239.6051万股
2013-12-31,266239.6051万股
2014-03-31,266425.5万股
2014-06-30,266458.8601万股
2014-09-26,267262.8551万股
2014-12-31,267262.8551万股
2015-06-30,268708.5016万股
2015-07-31,268939.1666万股
2015-09-30,269025.0286万股
2015-10-30,269025.7586万股
2015-11-30,269124.4936万股
2015-12-31,297781.9686万股
2016-01-29,297826.2886万股
2016-02-29,297827.8386万股
