2002-01-16,15000万股
2002-01-31,25000万股
2004-06-30,25000万股
2005-04-27,25000.0675万股
2005-06-30,25019.5796万股
2005-09-30,25086.5844万股
2005-11-25,25086.5941万股
2005-12-29,25096.4648万股
2006-01-17,25096.4648万股
2006-03-31,25097.3657万股
2006-06-30,25512.2426万股
2006-09-29,25707.8931万股
2006-12-29,25708.1648万股
2007-01-17,25708.1648万股
2007-02-01,27097.1919万股
2007-03-01,30861.6859万股
2007-03-23,34878.5813万股
2008-01-17,34878.5813万股
2008-06-12,54878.5813万股
2009-01-19,54878.5813万股
2009-06-30,54878.5813万股
2009-09-11,109757.1626万股
2009-12-31,109757.1626万股
2011-07-14,109757.1626万股
2012-10-11,215766.1001万股
2014-06-17,647298.3003万股
2015-10-12,647298.3003万股
