2006-05-31,6489.6405万股
2006-06-27,8689.6405万股
2006-09-27,8689.6405万股
2006-10-23,11296.5326万股
2007-05-25,22593.0652万股
2007-06-27,22593.0652万股
2007-06-30,22593.0652万股
2007-12-31,22593.0652万股
2008-04-11,29370.9847万股
2008-12-31,29370.9847万股
2009-06-24,29370.9847万股
2009-06-29,29370.9847万股
2009-06-30,29370.9847万股
2009-09-07,34147.9847万股
2009-12-31,34147.9847万股
2010-06-30,34147.9847万股
2010-09-07,34147.9847万股
2010-12-31,34147.9847万股
2011-06-30,34147.9847万股
2011-12-31,34147.9847万股
2012-06-30,34147.9847万股
2012-12-31,34147.9847万股
2013-06-19,34147.9847万股
2013-06-27,68295.9694万股
2014-06-30,68295.9694万股
2014-12-31,68295.9694万股
2015-06-30,68295.9694万股
2015-12-16,68295.9694万股
2015-12-29,74595.9694万股
