2008-04-07,5500万股
2008-04-25,7400万股
2008-07-25,7400万股
2008-12-31,7400万股
2009-07-01,8880万股
2010-06-25,13320万股
2011-05-05,13320万股
2011-05-25,13320万股
2011-05-31,15984万股
2011-12-31,15984万股
2012-06-30,15984万股
2012-12-31,15984万股
2013-02-08,21822.3233万股
2013-05-15,21822.3233万股
2013-05-16,21822.3233万股
2013-06-30,21822.3233万股
2013-09-18,32733.4849万股
2013-12-31,32733.4849万股
2014-01-29,32733.4849万股
2014-02-10,32733.4849万股
2014-05-09,32733.4849万股
2014-05-27,65466.9698万股
2014-12-31,65466.9698万股
2015-06-30,65466.9698万股
2015-12-31,65642.9698万股
2016-01-28,65656.9698万股
