2007-10-26,13000万股
2007-11-20,17400万股
2008-02-20,17400万股
2008-05-16,26100万股
2008-11-20,26100万股
2009-05-25,28710万股
2010-05-18,37323万股
2011-09-22,37323万股
2011-11-04,40613万股
2012-07-06,40613万股
2012-07-12,64980.8万股
2012-11-05,64980.8万股
2013-06-30,64980.8万股
2013-12-31,64980.8万股
2014-03-31,66241.5481万股
2014-04-14,66241.5787万股
2014-06-12,66241.8287万股
2014-06-30,66244.2247万股
2014-07-09,66245.8618万股
2014-07-31,66245.8628万股
2014-09-30,66307.9954万股
2014-11-19,69422.8465万股
2014-11-20,69443.6254万股
2014-11-27,69703.4673万股
2015-06-30,69703.4673万股
2015-11-25,69703.4673万股
2015-11-27,81965.8825万股
