1994-01-03,6137万股
1994-03-19,4612万股
1994-04-04,6918.4万股
1994-07-18,6918.4万股
1996-07-24,8302.08万股
1999-06-15,10792.6995万股
2002-12-31,10792.08万股
2006-12-29,16057.56万股
2007-01-15,16057.56万股
2008-07-31,16057.56万股
2009-12-31,16057.56万股
2010-01-12,16057.56万股
2011-04-08,16057.56万股
2011-05-26,32115.12万股
2011-06-30,32115.12万股
2011-07-06,32115.12万股
2011-12-21,32115.12万股
2012-05-04,32115.12万股
2014-06-20,48336.07万股
2014-07-31,54206.5112万股
2014-12-31,54206.5112万股
2015-02-06,54206.5112万股
2015-05-08,70468.4646万股
2015-07-31,70468.4646万股
2015-09-10,85663.4731万股
