2009-12-03,9000万股
2009-12-22,12000万股
2009-12-31,12000万股
2010-03-22,12000万股
2010-06-03,15000万股
2010-12-20,15000万股
2010-12-22,15000万股
2011-06-16,22500万股
2011-06-30,22500万股
2011-07-25,23025万股
2011-12-31,23025万股
2012-05-18,46050万股
2012-06-01,46050万股
2012-10-08,46037.4万股
2012-12-24,46037.4万股
2013-05-23,69056.1万股
2013-06-03,69056.1万股
2013-09-13,70454.2991万股
2014-01-15,70565.2991万股
2014-04-18,70565.2991万股
2014-04-23,70556.2991万股
2014-06-03,70556.2991万股
2014-09-05,70556.2991万股
2014-09-26,80156.2991万股
2014-12-25,80123.3932万股
2014-12-31,80123.3932万股
2015-05-12,80123.3932万股
2015-08-24,100154.2415万股
2015-09-23,100154.2415万股
2015-09-28,100154.2415万股
