2007-07-16,33000万股
2007-08-08,40000万股
2007-11-08,40000万股
2008-04-18,80000万股
2008-08-08,80000万股
2008-12-31,80000万股
2009-06-30,80000万股
2009-09-07,89600万股
2009-12-31,89600万股
2010-05-26,143360万股
2010-06-30,143360万股
2010-08-11,143360万股
2010-09-07,143360万股
2010-12-31,143360万股
2011-05-31,186368万股
2011-06-30,186368万股
2011-12-31,186368万股
2012-06-30,187179.97万股
2012-07-10,187179.97万股
2012-09-05,187179.97万股
2012-09-07,187179.97万股
2012-12-31,187179.97万股
2013-03-31,187638.87万股
2013-05-23,188102.97万股
2013-06-30,188201.35万股
2013-07-11,188234.28万股
2013-09-30,188746.4019万股
2013-10-31,188938.5419万股
2013-12-31,189156.7099万股
2014-03-31,189247.512万股
2014-05-28,189272.903万股
2014-06-30,189376.887万股
2014-08-05,189649.7943万股
2014-09-30,189813.5393万股
2014-12-31,190528.4913万股
2015-01-23,190550.5183万股
2015-03-31,190551.9803万股
2015-06-02,190681.5583万股
2015-06-10,381363.1166万股
2015-06-30,381527.7926万股
2015-07-14,382007.343万股
2015-08-05,382408.4686万股
2015-11-30,382408.4686万股
2015-12-31,434816.3851万股
