2011-11-04,6300万股
2012-02-01,8400万股
2012-05-02,8400万股
2013-02-05,8400万股
2013-06-25,12600万股
2014-01-29,12600万股
2014-02-07,12600万股
2014-06-13,25200万股
2014-09-30,25200万股
2015-01-09,27440.8517万股
2015-02-04,27440.8517万股
2015-02-05,27440.8517万股
2015-03-31,27440.8517万股
2015-05-08,54881.7034万股
2015-05-28,57020.7405万股
2015-09-23,114041.481万股
2016-01-11,123081.1208万股
2016-01-14,123081.1208万股
2016-01-18,123081.1208万股
2016-03-31,123081.1208万股
2016-04-27,143527.3808万股
2016-05-19,143527.3808万股
