1996-12-18,5318.577万股
1997-07-30,6382.2924万股
1998-07-23,6798.078万股
1999-04-15,9517.3092万股
1999-12-31,9517.3092万股
2006-07-17,9517.3092万股
2007-07-23,9517.3092万股
2008-04-11,9517.3092万股
2008-12-26,16750.1733万股
2008-12-31,16750.1733万股
2009-04-07,16750.1733万股
2009-08-13,16750.1733万股
2009-12-31,16750.1733万股
2010-04-19,33500.3466万股
2010-09-16,53600.5545万股
2010-12-31,53600.5545万股
2011-06-30,53600.5545万股
2011-12-31,53600.5545万股
2012-02-15,53600.5545万股
2012-06-30,53600.5545万股
2012-12-31,53600.5545万股
2013-05-08,53600.5545万股
2013-05-14,101841.0535万股
2013-10-10,104403.2035万股
2013-12-31,104403.2035万股
2014-06-30,104403.2035万股
2014-10-30,105258.6535万股
2014-11-04,105258.6535万股
2014-11-06,128105.7534万股
2014-11-13,128222.7034万股
2014-12-31,128423.5534万股
2015-03-31,129355.7534万股
2015-06-11,129366.7534万股
2015-08-26,129669.9534万股
2015-09-21,324174.8835万股
2015-11-06,326015.0835万股
2015-11-10,326015.0835万股
2015-12-29,328387.7835万股
2015-12-31,401439.7315万股
2015-12-31,401477.7315万股
2016-03-31,404812.3915万股
