1995-11-15,5124.8895万股
1996-08-12,6149.8674万股
1996-12-06,7687.3342万股
1997-06-30,7687.3342万股
1997-08-01,8456.0676万股
1998-12-02,9714.8076万股
2000-06-09,14572.2114万股
2001-02-14,16147.2114万股
2001-05-08,23433.3196万股
2002-06-07,23433.3196万股
2003-06-20,35149.9796万股
2005-04-07,35149.9796万股
2006-02-13,49138.3856万股
2007-02-13,49138.3856万股
2007-06-08,54069.3856万股
2008-06-10,54069.3856万股
2008-12-08,54069.3856万股
2009-07-02,81104.0784万股
2010-06-08,81104.0784万股
2011-02-14,81104.0784万股
2013-06-14,103953.7037万股
