,STflg,tradeDate
0,*ST,2010-03-16
1,*ST,2010-03-17
2,*ST,2010-03-18
3,*ST,2010-03-19
4,*ST,2010-03-22
5,*ST,2010-03-23
6,*ST,2010-03-24
7,*ST,2010-03-25
8,*ST,2010-03-26
9,*ST,2010-03-29
10,*ST,2010-03-30
11,*ST,2010-03-31
12,*ST,2010-04-01
13,*ST,2010-04-02
14,*ST,2010-04-06
15,*ST,2010-04-07
16,*ST,2010-04-08
17,*ST,2010-04-09
18,*ST,2010-04-12
19,*ST,2010-04-13
20,*ST,2010-04-14
21,*ST,2010-04-15
22,*ST,2010-04-16
23,*ST,2010-04-19
24,*ST,2010-04-20
25,*ST,2010-04-21
26,*ST,2010-04-22
27,*ST,2010-04-23
28,*ST,2010-04-26
29,*ST,2010-04-27
30,*ST,2010-04-28
31,*ST,2010-04-29
32,*ST,2010-04-30
33,*ST,2010-05-04
34,*ST,2010-05-05
35,*ST,2010-05-06
36,*ST,2010-05-07
37,*ST,2010-05-10
38,*ST,2010-05-11
39,*ST,2010-05-12
40,*ST,2010-05-13
41,*ST,2010-05-14
42,*ST,2010-05-17
43,*ST,2010-05-18
44,*ST,2010-05-19
45,*ST,2010-05-20
46,*ST,2010-05-21
47,*ST,2010-05-24
48,*ST,2010-05-25
49,*ST,2010-05-26
50,*ST,2010-05-27
51,*ST,2010-05-28
52,*ST,2010-05-31
53,*ST,2010-06-01
54,*ST,2010-06-02
55,*ST,2010-06-03
56,*ST,2010-06-04
57,*ST,2010-06-07
58,*ST,2010-06-08
59,*ST,2010-06-09
60,*ST,2010-06-10
61,*ST,2010-06-11
62,*ST,2010-06-17
63,*ST,2010-06-18
64,*ST,2010-06-21
65,*ST,2010-06-22
66,*ST,2010-06-23
67,*ST,2010-06-24
68,*ST,2010-06-25
69,*ST,2010-06-28
70,*ST,2010-06-29
71,*ST,2010-06-30
72,*ST,2010-07-01
73,*ST,2010-07-02
74,*ST,2010-07-05
75,*ST,2010-07-06
76,*ST,2010-07-07
77,*ST,2010-07-08
78,*ST,2010-07-09
79,*ST,2010-07-12
80,*ST,2010-07-13
81,*ST,2010-07-14
82,*ST,2010-07-15
83,*ST,2010-07-16
84,*ST,2010-07-19
85,*ST,2010-07-20
86,*ST,2010-07-21
87,*ST,2010-07-22
88,*ST,2010-07-23
89,*ST,2010-07-26
90,*ST,2010-07-27
91,*ST,2010-07-28
92,*ST,2010-07-29
93,*ST,2010-07-30
94,*ST,2010-08-02
95,*ST,2010-08-03
96,*ST,2010-08-04
97,*ST,2010-08-05
98,*ST,2010-08-06
99,*ST,2010-08-09
100,*ST,2010-08-10
101,*ST,2010-08-11
102,*ST,2010-08-12
103,*ST,2010-08-13
104,*ST,2010-08-16
105,*ST,2010-08-17
106,*ST,2010-08-18
107,*ST,2010-08-19
108,*ST,2010-08-20
109,*ST,2010-08-23
110,*ST,2010-08-24
111,*ST,2010-08-25
112,*ST,2010-08-26
113,*ST,2010-08-27
114,*ST,2010-08-30
115,*ST,2010-08-31
116,*ST,2010-09-01
117,*ST,2010-09-02
118,*ST,2010-09-03
119,*ST,2010-09-06
120,*ST,2010-09-07
121,*ST,2010-09-08
122,*ST,2010-09-09
123,*ST,2010-09-10
124,*ST,2010-09-13
125,*ST,2010-09-14
126,*ST,2010-09-15
127,*ST,2010-09-16
128,*ST,2010-09-17
129,*ST,2010-09-20
130,*ST,2010-09-21
131,*ST,2010-09-27
132,*ST,2010-09-28
133,*ST,2010-09-29
134,*ST,2010-09-30
135,*ST,2010-10-08
136,*ST,2010-10-11
137,*ST,2010-10-12
138,*ST,2010-10-13
139,*ST,2010-10-14
140,*ST,2010-10-15
141,*ST,2010-10-18
142,*ST,2010-10-19
143,*ST,2010-10-20
144,*ST,2010-10-21
145,*ST,2010-10-22
146,*ST,2010-10-25
