,STflg,tradeDate
0,*ST,2014-04-01
1,*ST,2014-04-02
2,*ST,2014-04-03
3,*ST,2014-04-04
4,*ST,2014-04-08
5,*ST,2014-04-09
6,*ST,2014-04-10
7,*ST,2014-04-11
8,*ST,2014-04-14
9,*ST,2014-04-15
10,*ST,2014-04-16
11,*ST,2014-04-17
12,*ST,2014-04-18
13,*ST,2014-04-21
14,*ST,2014-04-22
15,*ST,2014-04-23
16,*ST,2014-04-24
17,*ST,2014-04-25
18,*ST,2014-04-28
19,*ST,2014-04-29
20,*ST,2014-04-30
21,*ST,2014-05-05
22,*ST,2014-05-06
23,*ST,2014-05-07
24,*ST,2014-05-08
25,*ST,2014-05-09
26,*ST,2014-05-12
27,*ST,2014-05-13
28,*ST,2014-05-14
29,*ST,2014-05-15
30,*ST,2014-05-16
31,*ST,2014-05-19
32,*ST,2014-05-20
33,*ST,2014-05-21
34,*ST,2014-05-22
35,*ST,2014-05-23
36,*ST,2014-05-26
37,*ST,2014-05-27
38,*ST,2014-05-28
39,*ST,2014-05-29
40,*ST,2014-05-30
41,*ST,2014-06-03
42,*ST,2014-06-04
43,*ST,2014-06-05
44,*ST,2014-06-06
45,*ST,2014-06-09
46,*ST,2014-06-10
47,*ST,2014-06-11
48,*ST,2014-06-12
49,*ST,2014-06-13
50,*ST,2014-06-16
51,*ST,2014-06-17
52,*ST,2014-06-18
53,*ST,2014-06-19
54,*ST,2014-06-20
55,*ST,2014-06-23
56,*ST,2014-06-24
57,*ST,2014-06-25
58,*ST,2014-06-26
59,*ST,2014-06-27
60,*ST,2014-06-30
61,*ST,2014-07-01
62,*ST,2014-07-02
63,*ST,2014-07-03
64,*ST,2014-07-04
65,*ST,2014-07-07
66,*ST,2014-07-08
67,*ST,2014-07-09
68,*ST,2014-07-10
69,*ST,2014-07-11
70,*ST,2014-07-14
71,*ST,2014-07-15
72,*ST,2014-07-16
73,*ST,2014-07-17
74,*ST,2014-07-18
75,*ST,2014-07-21
76,*ST,2014-07-22
77,*ST,2014-07-23
78,*ST,2014-07-24
79,*ST,2014-07-25
80,*ST,2014-07-28
81,*ST,2014-07-29
82,*ST,2014-07-30
83,*ST,2014-07-31
84,*ST,2014-08-01
85,*ST,2014-08-04
86,*ST,2014-08-05
87,*ST,2014-08-06
88,*ST,2014-08-07
89,*ST,2014-08-08
90,*ST,2014-08-11
91,*ST,2014-08-12
92,*ST,2014-08-13
93,*ST,2014-08-14
94,*ST,2014-08-15
95,*ST,2014-08-18
96,*ST,2014-08-19
97,*ST,2014-08-20
98,*ST,2014-08-21
99,*ST,2014-08-22
100,*ST,2014-08-25
101,*ST,2014-08-26
102,*ST,2014-08-27
103,*ST,2014-08-28
104,*ST,2014-08-29
105,*ST,2014-09-01
106,*ST,2014-09-02
107,*ST,2014-09-03
108,*ST,2014-09-04
109,*ST,2014-09-05
110,*ST,2014-09-09
111,*ST,2014-09-10
112,*ST,2014-09-11
113,*ST,2014-09-12
114,*ST,2014-09-15
115,*ST,2014-09-16
116,*ST,2014-09-17
117,*ST,2014-09-18
