,STflg,tradeDate
0,*ST,2013-04-02
1,*ST,2013-04-03
2,*ST,2013-04-08
3,*ST,2013-04-09
4,*ST,2013-04-10
5,*ST,2013-04-11
6,*ST,2013-04-12
7,*ST,2013-04-15
8,*ST,2013-04-16
9,*ST,2013-04-17
10,*ST,2013-04-18
11,*ST,2013-04-19
12,*ST,2013-04-22
13,*ST,2013-04-23
14,*ST,2013-04-24
15,*ST,2013-04-25
16,*ST,2013-04-26
17,*ST,2013-05-02
18,*ST,2013-05-03
19,*ST,2013-05-06
20,*ST,2013-05-07
21,*ST,2013-05-08
22,*ST,2013-05-09
23,*ST,2013-05-10
24,*ST,2013-05-13
25,*ST,2013-05-14
26,*ST,2013-05-15
27,*ST,2013-05-16
28,*ST,2013-05-17
29,*ST,2013-05-20
30,*ST,2013-05-21
31,*ST,2013-05-22
32,*ST,2013-05-23
33,*ST,2013-05-24
34,*ST,2013-05-27
35,*ST,2013-05-28
36,*ST,2013-05-29
37,*ST,2013-05-30
38,*ST,2013-05-31
39,*ST,2013-06-03
40,*ST,2013-06-04
41,*ST,2013-06-05
42,*ST,2013-06-06
43,*ST,2013-06-07
44,*ST,2013-06-13
45,*ST,2013-06-14
46,*ST,2013-06-17
47,*ST,2013-06-18
48,*ST,2013-06-19
49,*ST,2013-06-20
50,*ST,2013-06-21
51,*ST,2013-06-24
52,*ST,2013-06-25
53,*ST,2013-06-26
54,*ST,2013-06-27
55,*ST,2013-06-28
56,*ST,2013-07-01
57,*ST,2013-07-02
58,*ST,2013-07-03
59,*ST,2013-07-04
60,*ST,2013-07-05
61,*ST,2013-07-08
62,*ST,2013-07-09
63,*ST,2013-07-10
64,*ST,2013-07-11
65,*ST,2013-07-12
66,*ST,2013-07-15
67,*ST,2013-07-16
68,*ST,2013-07-17
69,*ST,2013-07-18
70,*ST,2013-07-19
71,*ST,2013-07-22
72,*ST,2013-07-23
73,*ST,2013-07-24
74,*ST,2013-07-25
75,*ST,2013-07-26
76,*ST,2013-07-29
77,*ST,2013-07-30
78,*ST,2013-07-31
79,*ST,2013-08-01
80,*ST,2013-08-02
81,*ST,2013-08-05
82,*ST,2013-08-06
83,*ST,2013-08-07
84,*ST,2013-08-08
85,*ST,2013-08-09
86,*ST,2013-08-12
87,*ST,2013-08-13
88,*ST,2013-08-14
89,*ST,2013-08-15
90,*ST,2013-08-16
91,*ST,2013-08-19
92,*ST,2013-08-20
93,*ST,2013-08-21
94,*ST,2013-08-22
95,*ST,2013-08-23
96,*ST,2013-08-26
97,*ST,2013-08-27
98,*ST,2013-08-28
99,*ST,2013-08-29
100,*ST,2013-08-30
101,*ST,2013-09-02
102,*ST,2013-09-03
