,STflg,tradeDate
0,ST,2013-02-01
1,ST,2013-02-04
2,ST,2013-02-05
3,ST,2013-02-06
4,ST,2013-02-07
5,ST,2013-02-08
6,ST,2013-02-18
7,ST,2013-02-19
8,ST,2013-02-20
9,ST,2013-02-21
10,ST,2013-02-22
11,ST,2013-02-25
12,ST,2013-02-26
13,ST,2013-02-27
14,ST,2013-02-28
15,ST,2013-03-01
16,ST,2013-03-04
17,ST,2013-03-05
18,ST,2013-03-06
19,ST,2013-03-07
20,ST,2013-03-08
21,ST,2013-03-11
22,ST,2013-03-12
23,ST,2013-03-13
24,ST,2013-03-14
25,ST,2013-03-15
26,ST,2013-03-18
27,ST,2013-03-19
28,ST,2013-03-20
29,ST,2013-03-21
30,ST,2013-03-22
31,ST,2013-03-25
32,ST,2013-03-26
33,ST,2013-03-27
34,ST,2013-03-28
35,ST,2013-03-29
36,ST,2013-04-01
37,ST,2013-04-02
38,ST,2013-04-03
39,ST,2013-04-08
40,ST,2013-04-09
41,ST,2013-04-10
42,ST,2013-04-11
43,ST,2013-04-12
44,ST,2013-04-15
45,ST,2013-04-16
46,ST,2013-04-17
47,ST,2013-04-18
48,ST,2013-04-19
49,ST,2013-04-22
50,ST,2013-04-23
51,ST,2013-04-24
52,ST,2013-04-25
53,ST,2013-04-26
54,ST,2013-05-02
55,*ST,2013-05-03
56,*ST,2013-05-06
57,*ST,2013-05-07
58,*ST,2013-05-08
59,*ST,2013-05-09
60,*ST,2013-05-10
61,*ST,2013-05-13
62,*ST,2013-05-14
63,*ST,2013-05-15
64,*ST,2013-05-16
65,*ST,2013-05-17
66,*ST,2013-05-20
67,*ST,2013-05-21
68,*ST,2013-05-22
69,*ST,2013-05-23
70,*ST,2013-05-24
71,*ST,2013-05-27
72,*ST,2013-05-28
73,*ST,2013-05-29
74,*ST,2013-05-30
75,*ST,2013-05-31
76,*ST,2013-06-03
77,*ST,2013-06-04
78,*ST,2013-06-05
79,*ST,2013-06-06
80,*ST,2013-06-07
81,*ST,2013-06-13
82,*ST,2013-06-14
83,*ST,2013-06-17
84,*ST,2013-06-18
85,*ST,2013-06-19
86,*ST,2013-06-20
87,*ST,2013-06-21
88,*ST,2013-06-24
89,*ST,2013-06-25
90,*ST,2013-06-26
91,*ST,2013-06-27
92,*ST,2013-06-28
93,*ST,2013-07-01
94,*ST,2013-07-02
95,*ST,2013-07-03
96,*ST,2013-07-04
97,*ST,2013-07-05
98,*ST,2013-07-08
99,*ST,2013-07-09
100,*ST,2013-07-10
101,*ST,2013-07-11
102,*ST,2013-07-12
103,*ST,2013-07-15
104,*ST,2013-07-16
