,STflg,tradeDate
0,*ST,2010-04-28
1,*ST,2010-04-29
2,*ST,2010-04-30
3,*ST,2010-05-04
4,*ST,2010-05-05
5,*ST,2010-05-06
6,*ST,2010-05-07
7,*ST,2010-05-10
8,*ST,2010-05-11
9,*ST,2010-05-12
10,*ST,2010-05-13
11,*ST,2010-05-14
12,*ST,2010-05-17
13,*ST,2010-05-18
14,*ST,2010-05-19
15,*ST,2010-05-20
16,*ST,2010-05-21
17,*ST,2010-05-24
18,*ST,2010-05-25
19,*ST,2010-05-26
20,*ST,2010-05-27
21,*ST,2010-05-28
22,*ST,2010-05-31
23,*ST,2010-06-01
24,*ST,2010-06-02
25,*ST,2010-06-03
26,*ST,2010-06-04
27,*ST,2010-06-07
28,*ST,2010-06-08
29,*ST,2010-06-09
30,*ST,2010-06-10
31,*ST,2010-06-11
32,*ST,2010-06-17
33,*ST,2010-06-18
34,*ST,2010-06-21
35,*ST,2010-06-22
36,*ST,2010-06-23
37,*ST,2010-06-24
38,*ST,2010-06-25
39,*ST,2010-06-28
40,*ST,2010-06-29
41,*ST,2010-06-30
42,*ST,2010-07-01
43,*ST,2010-07-02
44,*ST,2010-07-05
45,*ST,2010-07-06
46,*ST,2010-07-07
47,*ST,2010-07-08
48,*ST,2010-07-09
49,*ST,2010-07-12
50,*ST,2010-07-13
51,*ST,2010-07-14
52,*ST,2010-07-15
53,*ST,2010-07-16
54,*ST,2010-07-19
55,*ST,2010-07-20
56,*ST,2010-07-21
57,*ST,2010-07-22
58,*ST,2010-07-23
59,*ST,2010-07-26
60,*ST,2010-07-27
61,*ST,2010-07-28
62,*ST,2010-07-29
63,*ST,2010-07-30
64,*ST,2010-08-02
65,*ST,2010-08-03
66,*ST,2010-08-04
67,*ST,2010-08-05
68,*ST,2010-08-06
69,*ST,2010-08-09
70,*ST,2010-08-10
71,*ST,2010-08-11
72,*ST,2010-08-12
73,*ST,2010-08-13
74,*ST,2010-08-16
75,*ST,2010-08-17
76,*ST,2010-08-18
77,*ST,2010-08-19
78,*ST,2010-08-20
79,*ST,2010-08-23
80,*ST,2010-08-24
81,*ST,2010-08-25
82,*ST,2010-08-26
83,*ST,2010-08-27
84,*ST,2010-08-30
85,*ST,2010-08-31
86,*ST,2010-09-01
87,*ST,2010-09-02
88,*ST,2010-09-03
89,*ST,2010-09-06
90,*ST,2010-09-07
91,*ST,2010-09-08
92,*ST,2010-09-09
93,*ST,2010-09-10
94,*ST,2010-09-13
95,*ST,2010-09-14
96,*ST,2010-09-15
97,*ST,2010-09-16
98,*ST,2010-09-17
99,*ST,2010-09-20
100,*ST,2010-09-21
101,*ST,2010-09-27
102,*ST,2010-09-28
103,*ST,2010-09-29
104,*ST,2010-09-30
105,*ST,2010-10-08
106,*ST,2010-10-11
107,*ST,2010-10-12
108,*ST,2010-10-13
109,*ST,2010-10-14
110,*ST,2010-10-15
111,*ST,2010-10-18
112,*ST,2010-10-19
113,*ST,2010-10-20
114,*ST,2010-10-21
115,*ST,2010-10-22
116,*ST,2010-10-25
117,*ST,2010-10-26
118,*ST,2010-10-27
119,*ST,2010-10-28
120,*ST,2010-10-29
121,*ST,2010-11-01
122,*ST,2010-11-02
123,*ST,2010-11-03
124,*ST,2010-11-04
125,*ST,2010-11-05
126,*ST,2010-11-08
127,*ST,2010-11-09
128,*ST,2010-11-10
129,*ST,2010-11-11
130,*ST,2010-11-12
131,*ST,2010-11-15
132,*ST,2010-11-16
133,*ST,2010-11-17
134,*ST,2010-11-18
135,*ST,2010-11-19
136,*ST,2010-11-22
137,*ST,2010-11-23
138,*ST,2010-11-24
139,*ST,2010-11-25
140,*ST,2010-11-26
141,*ST,2010-11-29
142,*ST,2010-11-30
143,*ST,2010-12-01
144,*ST,2010-12-02
145,*ST,2010-12-03
146,*ST,2010-12-06
147,*ST,2010-12-07
148,*ST,2010-12-08
149,*ST,2010-12-09
150,*ST,2010-12-10
151,*ST,2010-12-13
152,*ST,2010-12-14
153,*ST,2010-12-15
154,*ST,2010-12-16
155,*ST,2010-12-17
156,*ST,2010-12-20
157,*ST,2010-12-21
158,*ST,2010-12-22
159,*ST,2010-12-23
160,*ST,2010-12-24
161,*ST,2010-12-27
