,STflg,tradeDate
0,*ST,2014-02-18
1,*ST,2014-02-19
2,*ST,2014-02-20
3,*ST,2014-02-21
4,*ST,2014-02-24
5,*ST,2014-02-25
6,*ST,2014-02-26
7,*ST,2014-02-27
8,*ST,2014-02-28
9,*ST,2014-03-03
10,*ST,2014-03-04
11,*ST,2014-03-05
12,*ST,2014-03-06
13,*ST,2014-03-07
14,*ST,2014-03-10
15,*ST,2014-03-11
16,*ST,2014-03-12
17,*ST,2014-03-13
18,*ST,2014-03-14
19,*ST,2014-03-17
20,*ST,2014-03-18
21,*ST,2014-03-19
22,*ST,2014-03-20
23,*ST,2014-03-21
24,*ST,2014-03-24
25,*ST,2014-03-25
26,*ST,2014-03-26
27,*ST,2014-03-27
28,*ST,2014-03-28
29,*ST,2014-03-31
30,*ST,2014-04-01
31,*ST,2014-04-02
32,*ST,2014-04-03
33,*ST,2014-04-04
34,*ST,2014-04-08
35,*ST,2014-04-09
36,*ST,2014-04-10
37,*ST,2014-04-11
38,*ST,2014-04-14
39,*ST,2014-04-15
40,*ST,2014-04-16
41,*ST,2014-04-17
42,*ST,2014-04-18
43,*ST,2014-04-21
44,*ST,2014-04-22
45,*ST,2014-04-23
46,*ST,2014-04-24
47,*ST,2014-04-25
48,*ST,2014-04-28
49,*ST,2014-04-29
50,*ST,2014-04-30
51,*ST,2014-05-05
52,*ST,2014-05-06
53,*ST,2014-05-07
54,*ST,2014-05-08
55,*ST,2014-05-09
56,*ST,2014-05-12
57,*ST,2014-05-13
58,*ST,2014-05-14
59,*ST,2014-05-15
60,*ST,2014-05-16
61,*ST,2014-05-19
62,*ST,2014-05-20
63,*ST,2014-05-21
64,*ST,2014-05-22
65,*ST,2014-05-23
66,*ST,2014-05-26
67,*ST,2014-05-27
68,*ST,2014-05-28
69,*ST,2014-05-29
70,*ST,2014-05-30
71,*ST,2014-06-03
72,*ST,2014-06-04
73,*ST,2014-06-05
74,*ST,2014-06-06
75,*ST,2014-06-09
76,*ST,2014-06-10
77,*ST,2014-06-11
78,*ST,2014-06-12
79,*ST,2014-06-13
80,*ST,2014-06-16
81,*ST,2014-06-17
82,*ST,2014-06-18
83,*ST,2014-06-19
84,*ST,2014-06-20
85,*ST,2014-06-23
86,*ST,2014-06-24
87,*ST,2014-06-25
88,*ST,2014-06-26
89,*ST,2014-06-27
90,*ST,2014-06-30
91,*ST,2014-07-01
92,*ST,2014-07-02
93,*ST,2014-07-03
94,*ST,2014-07-04
95,*ST,2014-07-07
96,*ST,2014-07-08
97,*ST,2014-07-09
98,*ST,2014-07-10
99,*ST,2014-07-11
100,*ST,2014-07-14
101,*ST,2014-07-15
102,*ST,2014-07-16
103,*ST,2014-07-17
104,*ST,2014-07-18
105,*ST,2014-07-21
106,*ST,2014-07-22
107,*ST,2014-07-23
108,*ST,2014-07-24
109,*ST,2014-07-25
110,*ST,2014-07-28
111,*ST,2014-07-29
112,*ST,2014-07-30
113,*ST,2014-07-31
114,*ST,2014-08-01
115,*ST,2014-08-04
116,*ST,2014-08-05
117,*ST,2014-08-06
118,*ST,2014-08-07
119,*ST,2014-08-08
120,*ST,2014-08-11
121,*ST,2014-08-12
122,*ST,2014-08-13
123,*ST,2014-08-14
124,*ST,2014-08-15
125,*ST,2014-08-18
126,*ST,2014-08-19
127,*ST,2014-08-20
128,*ST,2014-08-21
129,*ST,2014-08-22
130,*ST,2014-08-25
131,*ST,2014-08-26
132,*ST,2014-08-27
133,*ST,2014-08-28
134,*ST,2014-08-29
135,*ST,2014-09-01
136,*ST,2014-09-02
137,*ST,2014-09-03
138,*ST,2014-09-04
139,*ST,2014-09-05
140,*ST,2014-09-09
141,*ST,2014-09-10
142,*ST,2014-09-11
143,*ST,2014-09-12
144,*ST,2014-09-15
145,*ST,2014-09-16
146,*ST,2014-09-17
147,*ST,2014-09-18
148,*ST,2014-09-19
149,*ST,2014-09-22
150,*ST,2014-09-23
151,*ST,2014-09-24
152,*ST,2014-09-25
153,*ST,2014-09-26
154,*ST,2014-09-29
155,*ST,2014-09-30
156,*ST,2014-10-08
157,*ST,2014-10-09
158,*ST,2014-10-10
159,*ST,2014-10-13
160,*ST,2014-10-14
161,*ST,2014-10-15
162,*ST,2014-10-16
163,*ST,2014-10-17
164,*ST,2014-10-20
165,*ST,2014-10-21
166,*ST,2014-10-22
167,*ST,2014-10-23
168,*ST,2014-10-24
169,*ST,2014-10-27
170,*ST,2014-10-28
171,*ST,2014-10-29
172,*ST,2014-10-30
173,*ST,2014-10-31
174,*ST,2014-11-03
175,*ST,2014-11-04
176,*ST,2014-11-05
177,*ST,2014-11-06
178,*ST,2014-11-07
179,*ST,2014-11-10
180,*ST,2014-11-11
181,*ST,2014-11-12
182,*ST,2014-11-13
183,*ST,2014-11-14
184,*ST,2014-11-17
185,*ST,2014-11-18
186,*ST,2014-11-19
187,*ST,2014-11-20
188,*ST,2014-11-21
189,*ST,2014-11-24
190,*ST,2014-11-25
191,*ST,2014-11-26
192,*ST,2014-11-27
193,*ST,2014-11-28
194,*ST,2014-12-01
195,*ST,2014-12-02
196,*ST,2014-12-03
197,*ST,2014-12-04
198,*ST,2014-12-05
199,*ST,2014-12-08
200,*ST,2014-12-09
201,*ST,2014-12-10
202,*ST,2014-12-11
203,*ST,2014-12-12
204,*ST,2014-12-15
205,*ST,2014-12-16
206,*ST,2014-12-17
207,*ST,2014-12-18
208,*ST,2014-12-19
209,*ST,2014-12-22
210,*ST,2014-12-23
211,*ST,2014-12-24
212,*ST,2014-12-25
213,*ST,2014-12-26
214,*ST,2014-12-29
215,*ST,2014-12-30
216,*ST,2014-12-31
217,*ST,2015-01-05
218,*ST,2015-01-06
219,*ST,2015-01-07
220,*ST,2015-01-08
221,*ST,2015-01-09
222,*ST,2015-01-12
223,*ST,2015-01-13
224,*ST,2015-01-14
225,*ST,2015-01-15
226,*ST,2015-01-16
227,*ST,2015-01-19
228,*ST,2015-01-20
229,*ST,2015-01-21
230,*ST,2015-01-22
231,*ST,2015-01-23
232,*ST,2015-01-26
233,*ST,2015-01-27
234,*ST,2015-01-28
235,*ST,2015-01-29
236,*ST,2015-01-30
237,*ST,2015-02-02
238,*ST,2015-02-03
239,*ST,2015-02-04
240,*ST,2015-02-05
241,*ST,2015-02-06
242,*ST,2015-02-09
243,*ST,2015-02-10
244,*ST,2015-02-11
245,*ST,2015-02-12
246,*ST,2015-02-13
247,*ST,2015-02-16
248,*ST,2015-02-17
249,*ST,2015-02-25
250,*ST,2015-02-26
251,*ST,2015-02-27
252,*ST,2015-03-02
253,*ST,2015-03-03
254,*ST,2015-03-04
255,*ST,2015-03-05
256,*ST,2015-03-06
257,*ST,2015-03-09
258,*ST,2015-03-10
259,*ST,2015-03-11
260,*ST,2015-03-12
261,*ST,2015-03-13
262,*ST,2015-03-16
263,*ST,2015-03-17
264,*ST,2015-03-18
265,*ST,2015-03-19
266,*ST,2015-03-20
267,*ST,2015-03-23
