,STflg,tradeDate
0,ST,2011-06-30
1,ST,2011-07-01
2,ST,2011-07-04
3,ST,2011-07-05
4,ST,2011-07-06
5,ST,2011-07-07
6,ST,2011-07-08
7,ST,2011-07-11
8,ST,2011-07-12
9,ST,2011-07-13
10,ST,2011-07-14
11,ST,2011-07-15
12,ST,2011-07-18
13,ST,2011-07-19
14,ST,2011-07-20
15,ST,2011-07-21
16,ST,2011-07-22
17,ST,2011-07-25
18,ST,2011-07-26
19,ST,2011-07-27
20,ST,2011-07-28
21,ST,2011-07-29
22,ST,2011-08-01
23,ST,2011-08-02
24,ST,2011-08-03
25,ST,2011-08-04
26,ST,2011-08-05
27,ST,2011-08-08
28,ST,2011-08-09
29,ST,2011-08-10
30,ST,2011-08-11
31,ST,2011-08-12
32,ST,2011-08-15
33,ST,2011-08-16
34,ST,2011-08-17
35,ST,2011-08-18
36,ST,2011-08-19
37,ST,2011-08-22
38,ST,2011-08-23
39,ST,2011-08-24
40,ST,2011-08-25
41,ST,2011-08-26
42,ST,2011-08-29
43,ST,2011-08-30
44,ST,2011-08-31
45,ST,2011-09-01
46,ST,2011-09-02
47,ST,2011-09-05
48,ST,2011-09-06
49,ST,2011-09-07
50,ST,2011-09-08
51,ST,2011-09-09
52,ST,2011-09-13
53,ST,2011-09-14
54,ST,2011-09-15
55,ST,2011-09-16
56,ST,2011-09-19
57,ST,2011-09-20
58,ST,2011-09-21
59,ST,2011-09-22
60,ST,2011-09-23
61,ST,2011-09-26
62,ST,2011-09-27
63,ST,2011-09-28
64,ST,2011-09-29
65,ST,2011-09-30
66,ST,2011-10-10
67,ST,2011-10-11
68,ST,2011-10-12
69,ST,2011-10-13
70,ST,2011-10-14
71,ST,2011-10-17
72,ST,2011-10-18
73,ST,2011-10-19
74,ST,2011-10-20
75,ST,2011-10-21
76,ST,2011-10-24
77,ST,2011-10-25
78,ST,2011-10-26
79,ST,2011-10-27
80,ST,2011-10-28
81,ST,2011-10-31
82,ST,2011-11-01
