,STflg,tradeDate
0,ST,2012-09-27
1,ST,2012-09-28
2,ST,2012-10-08
3,ST,2012-10-09
4,ST,2012-10-10
5,ST,2012-10-11
6,ST,2012-10-12
7,ST,2012-10-15
8,ST,2012-10-16
9,ST,2012-10-17
10,ST,2012-10-18
11,ST,2012-10-19
12,ST,2012-10-22
13,ST,2012-10-23
14,ST,2012-10-24
15,ST,2012-10-25
16,ST,2012-10-26
17,ST,2012-10-29
18,ST,2012-10-30
19,ST,2012-10-31
20,ST,2012-11-01
21,ST,2012-11-02
22,ST,2012-11-05
23,ST,2012-11-06
24,ST,2012-11-07
25,ST,2012-11-08
26,ST,2012-11-09
27,ST,2012-11-12
28,ST,2012-11-13
29,ST,2012-11-14
30,ST,2012-11-15
31,ST,2012-11-16
32,ST,2012-11-19
33,ST,2012-11-20
34,ST,2012-11-21
35,ST,2012-11-22
36,ST,2012-11-23
37,ST,2012-11-26
38,ST,2012-11-27
39,ST,2012-11-28
40,ST,2012-11-29
41,ST,2012-11-30
42,ST,2012-12-03
43,ST,2012-12-04
44,ST,2012-12-05
45,ST,2012-12-06
46,ST,2012-12-07
47,ST,2012-12-10
48,ST,2012-12-11
49,ST,2012-12-12
50,ST,2012-12-13
51,ST,2012-12-14
52,ST,2012-12-17
53,ST,2012-12-18
54,ST,2012-12-19
55,ST,2012-12-20
56,ST,2012-12-21
57,ST,2012-12-24
58,ST,2012-12-25
59,ST,2012-12-26
60,ST,2012-12-27
61,ST,2012-12-28
62,ST,2012-12-31
63,ST,2013-01-04
64,ST,2013-01-07
65,ST,2013-01-08
66,ST,2013-01-09
67,ST,2013-01-10
68,ST,2013-01-11
69,ST,2013-01-14
70,ST,2013-01-15
71,ST,2013-01-16
72,ST,2013-01-17
73,ST,2013-01-18
74,ST,2013-01-21
75,ST,2013-01-22
76,ST,2013-01-23
77,ST,2013-01-24
78,ST,2013-01-25
79,ST,2013-01-28
80,ST,2013-01-29
81,ST,2013-01-30
82,ST,2013-01-31
83,ST,2013-02-01
84,ST,2013-02-04
85,ST,2013-02-05
86,ST,2013-02-06
87,ST,2013-02-07
88,ST,2013-02-08
89,ST,2013-02-18
90,ST,2013-02-19
91,ST,2013-02-20
92,ST,2013-02-21
93,ST,2013-02-22
94,ST,2013-02-25
95,ST,2013-02-26
96,ST,2013-02-27
97,ST,2013-02-28
98,ST,2013-03-01
99,ST,2013-03-04
100,ST,2013-03-05
101,ST,2013-03-06
102,ST,2013-03-07
103,ST,2013-03-08
104,ST,2013-03-11
105,ST,2013-03-12
106,ST,2013-03-13
107,ST,2013-03-14
108,ST,2013-03-15
109,ST,2013-03-18
110,ST,2013-03-19
111,ST,2013-03-20
112,ST,2013-03-21
113,ST,2013-03-22
114,ST,2013-03-25
115,ST,2013-03-26
116,ST,2013-03-27
117,ST,2013-03-28
118,ST,2013-03-29
119,ST,2013-04-01
120,ST,2013-04-02
121,ST,2013-04-03
122,ST,2013-04-08
123,ST,2013-04-09
124,ST,2013-04-10
125,ST,2013-04-11
126,ST,2013-04-12
127,ST,2013-04-15
128,ST,2013-04-16
129,ST,2013-04-17
130,ST,2013-04-18
131,ST,2013-04-19
132,ST,2013-04-22
133,ST,2013-04-23
134,ST,2013-04-24
135,ST,2013-04-25
136,ST,2013-04-26
137,ST,2013-05-02
