,STflg,tradeDate
0,*ST,2010-04-27
1,*ST,2010-04-28
2,*ST,2010-04-29
3,*ST,2010-04-30
4,*ST,2010-05-04
5,*ST,2010-05-05
6,*ST,2010-05-06
7,*ST,2010-05-07
8,*ST,2010-05-10
9,*ST,2010-05-11
10,*ST,2010-05-12
11,*ST,2010-05-13
12,*ST,2010-05-14
13,*ST,2010-05-17
14,*ST,2010-05-18
15,*ST,2010-05-19
16,*ST,2010-05-20
17,*ST,2010-05-21
18,*ST,2010-05-24
19,*ST,2010-05-25
20,*ST,2010-05-26
21,*ST,2010-05-27
22,*ST,2010-05-28
23,*ST,2010-05-31
24,*ST,2010-06-01
25,*ST,2010-06-02
26,*ST,2010-06-03
27,*ST,2010-06-04
28,*ST,2010-06-07
29,*ST,2010-06-08
30,*ST,2010-06-09
31,*ST,2010-06-10
32,*ST,2010-06-11
33,*ST,2010-06-17
34,*ST,2010-06-18
35,*ST,2010-06-21
36,*ST,2010-06-22
37,*ST,2010-06-23
38,*ST,2010-06-24
39,*ST,2010-06-25
40,*ST,2010-06-28
41,*ST,2010-06-29
42,*ST,2010-06-30
43,*ST,2010-07-01
44,*ST,2010-07-02
45,*ST,2010-07-05
46,*ST,2010-07-06
47,*ST,2010-07-07
48,*ST,2010-07-08
49,*ST,2010-07-09
50,*ST,2010-07-12
51,*ST,2010-07-13
52,*ST,2010-07-14
53,*ST,2010-07-15
54,*ST,2010-07-16
55,*ST,2010-07-19
56,*ST,2010-07-20
57,*ST,2010-07-21
58,*ST,2010-07-22
59,*ST,2010-07-23
60,*ST,2010-07-26
61,*ST,2010-07-27
62,*ST,2010-07-28
63,*ST,2010-07-29
64,*ST,2010-07-30
65,*ST,2010-08-02
66,*ST,2010-08-03
67,*ST,2010-08-04
68,*ST,2010-08-05
69,*ST,2010-08-06
70,*ST,2010-08-09
71,*ST,2010-08-10
72,*ST,2010-08-11
73,*ST,2010-08-12
74,*ST,2010-08-13
75,*ST,2010-08-16
76,*ST,2010-08-17
77,*ST,2010-08-18
78,*ST,2010-08-19
79,*ST,2010-08-20
80,*ST,2010-08-23
81,*ST,2010-08-24
82,*ST,2010-08-25
83,*ST,2010-08-26
84,*ST,2010-08-27
85,*ST,2010-08-30
86,*ST,2010-08-31
87,*ST,2010-09-01
88,*ST,2010-09-02
89,*ST,2010-09-03
90,*ST,2010-09-06
91,*ST,2010-09-07
92,*ST,2010-09-08
93,*ST,2010-09-09
94,*ST,2010-09-10
95,*ST,2010-09-13
96,*ST,2010-09-14
97,*ST,2010-09-15
98,*ST,2010-09-16
99,*ST,2010-09-17
100,*ST,2010-09-20
101,*ST,2010-09-21
102,*ST,2010-09-27
103,*ST,2010-09-28
104,*ST,2010-09-29
105,*ST,2010-09-30
106,*ST,2010-10-08
107,*ST,2010-10-11
108,*ST,2010-10-12
109,*ST,2010-10-13
110,*ST,2010-10-14
111,*ST,2010-10-15
112,*ST,2010-10-18
113,*ST,2010-10-19
114,*ST,2010-10-20
115,*ST,2010-10-21
116,*ST,2010-10-22
117,*ST,2010-10-25
118,*ST,2010-10-26
119,*ST,2010-10-27
120,*ST,2010-10-28
121,*ST,2010-10-29
122,*ST,2010-11-01
123,*ST,2010-11-02
124,*ST,2010-11-03
125,*ST,2010-11-04
126,*ST,2010-11-05
127,*ST,2010-11-08
128,*ST,2010-11-09
129,*ST,2010-11-10
130,*ST,2010-11-11
131,*ST,2010-11-12
132,*ST,2010-11-15
133,*ST,2010-11-16
134,*ST,2010-11-17
135,*ST,2010-11-18
136,*ST,2010-11-19
137,*ST,2010-11-22
138,*ST,2010-11-23
139,*ST,2010-11-24
140,*ST,2010-11-25
141,*ST,2010-11-26
142,*ST,2010-11-29
143,*ST,2010-11-30
144,*ST,2010-12-01
145,*ST,2010-12-02
146,*ST,2010-12-03
147,*ST,2010-12-06
148,*ST,2010-12-07
149,*ST,2010-12-08
150,*ST,2010-12-09
151,*ST,2010-12-10
152,*ST,2010-12-13
153,*ST,2010-12-14
154,*ST,2010-12-15
155,*ST,2010-12-16
156,*ST,2010-12-17
157,*ST,2010-12-20
158,*ST,2010-12-21
159,*ST,2010-12-22
160,*ST,2010-12-23
161,*ST,2010-12-24
162,*ST,2010-12-27
163,*ST,2010-12-28
164,*ST,2010-12-29
165,*ST,2010-12-30
166,*ST,2010-12-31
167,*ST,2011-01-04
168,*ST,2011-01-05
169,*ST,2011-01-06
170,*ST,2011-01-07
171,*ST,2011-01-10
172,*ST,2011-01-11
173,*ST,2011-01-12
174,*ST,2011-01-13
175,*ST,2011-01-14
