,STflg,tradeDate
0,*ST,2015-01-28
1,*ST,2015-01-29
2,*ST,2015-01-30
3,*ST,2015-02-02
4,*ST,2015-02-03
5,*ST,2015-02-04
6,*ST,2015-02-05
7,*ST,2015-02-06
8,*ST,2015-02-09
9,*ST,2015-02-10
10,*ST,2015-02-11
11,*ST,2015-02-12
12,*ST,2015-02-13
13,*ST,2015-02-16
14,*ST,2015-02-17
15,*ST,2015-02-25
16,*ST,2015-02-26
17,*ST,2015-02-27
18,*ST,2015-03-02
19,*ST,2015-03-03
20,*ST,2015-03-04
21,*ST,2015-03-05
22,*ST,2015-03-06
23,*ST,2015-03-09
24,*ST,2015-03-10
25,*ST,2015-03-11
26,*ST,2015-03-12
27,*ST,2015-03-13
28,*ST,2015-03-16
29,*ST,2015-03-17
30,*ST,2015-03-18
31,*ST,2015-03-19
32,*ST,2015-03-20
33,*ST,2015-03-23
34,*ST,2015-03-24
35,*ST,2015-03-25
36,*ST,2015-03-26
37,*ST,2015-03-27
38,*ST,2015-03-30
39,*ST,2015-03-31
40,*ST,2015-04-01
41,*ST,2015-04-02
42,*ST,2015-04-03
43,*ST,2015-04-07
44,*ST,2015-04-08
45,*ST,2015-04-09
46,*ST,2015-04-10
47,*ST,2015-04-13
48,*ST,2015-04-14
49,*ST,2015-04-15
50,*ST,2015-04-16
51,*ST,2015-04-17
52,*ST,2015-04-20
53,*ST,2015-04-21
54,*ST,2015-04-22
55,*ST,2015-04-23
56,*ST,2015-04-24
57,*ST,2015-04-27
58,*ST,2015-04-28
59,*ST,2015-04-29
60,*ST,2015-04-30
61,*ST,2015-05-04
62,*ST,2015-05-05
63,*ST,2015-05-06
64,*ST,2015-05-07
65,*ST,2015-05-08
66,*ST,2015-05-11
67,*ST,2015-05-12
68,*ST,2015-05-13
69,*ST,2015-05-14
70,*ST,2015-05-15
71,*ST,2015-05-18
72,*ST,2015-05-19
73,*ST,2015-05-20
74,*ST,2015-05-21
75,*ST,2015-05-22
76,*ST,2015-05-25
77,*ST,2015-05-26
78,*ST,2015-05-27
79,*ST,2015-05-28
80,*ST,2015-05-29
81,*ST,2015-06-01
82,*ST,2015-06-02
83,*ST,2015-06-03
84,*ST,2015-06-04
85,*ST,2015-06-05
86,*ST,2015-06-08
87,*ST,2015-06-09
88,*ST,2015-06-10
89,*ST,2015-06-11
90,*ST,2015-06-12
91,*ST,2015-06-15
92,*ST,2015-06-16
93,*ST,2015-06-17
94,*ST,2015-06-18
95,*ST,2015-06-19
96,*ST,2015-06-23
97,*ST,2015-06-24
98,*ST,2015-06-25
99,*ST,2015-06-26
100,*ST,2015-06-29
101,*ST,2015-06-30
102,*ST,2015-07-01
103,*ST,2015-07-02
104,*ST,2015-07-03
105,*ST,2015-07-06
