,STflg,tradeDate
0,*ST,2010-03-10
1,*ST,2010-03-11
2,*ST,2010-03-12
3,*ST,2010-03-15
4,*ST,2010-03-16
5,*ST,2010-03-17
6,*ST,2010-03-18
7,*ST,2010-03-19
8,*ST,2010-03-22
9,*ST,2010-03-23
10,*ST,2010-03-24
11,*ST,2010-03-25
12,*ST,2010-03-26
13,*ST,2010-03-29
14,*ST,2010-03-30
15,*ST,2010-03-31
16,*ST,2010-04-01
17,*ST,2010-04-02
18,*ST,2010-04-06
19,*ST,2010-04-07
20,*ST,2010-04-08
21,*ST,2010-04-09
22,*ST,2010-04-12
23,*ST,2010-04-13
24,*ST,2010-04-14
25,*ST,2010-04-15
26,*ST,2010-04-16
27,*ST,2010-04-19
28,*ST,2010-04-20
29,*ST,2010-04-21
30,*ST,2010-04-22
31,*ST,2010-04-23
32,*ST,2010-04-26
33,*ST,2010-04-27
34,*ST,2010-04-28
35,*ST,2010-04-29
36,*ST,2010-04-30
37,*ST,2010-05-04
38,*ST,2010-05-05
39,*ST,2010-05-06
40,*ST,2010-05-07
41,*ST,2010-05-10
42,*ST,2010-05-11
43,*ST,2010-05-12
44,*ST,2010-05-13
45,*ST,2010-05-14
46,*ST,2010-05-17
47,*ST,2010-05-18
48,*ST,2010-05-19
49,*ST,2010-05-20
50,*ST,2010-05-21
51,*ST,2010-05-24
52,*ST,2010-05-25
53,*ST,2010-05-26
54,*ST,2010-05-27
55,*ST,2010-05-28
56,*ST,2010-05-31
57,*ST,2010-06-01
58,*ST,2010-06-02
59,*ST,2010-06-03
60,*ST,2010-06-04
61,*ST,2010-06-07
